Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
301	ANXA1	Membrane	8291	DYSF	Membrane	Cell adhesion		14506282		LR01400
302	ANXA2	Membrane	1956	EGFR	Membrane	Cell adhesion		26438086		LR01401
3958	LGALS3	Secreted	302	ANXA2	Membrane	Secreted protein to receptor interaction		26438086		LR01402
302	ANXA2	Membrane	8291	DYSF	Membrane	Cell adhesion		14506282		LR01403
3037	HAS2	Membrane	3161	HMMR	Membrane	Cell adhesion		1376732	HPMR	LR01404
3060	HCRT	Secreted	10886	NPFFR2	Membrane	Secreted protein to receptor interaction		12609745		LR01405
3060	HCRT	Secreted	3061	HCRTR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	9491897;12606634;11250867;12208495;11266181;11403934;10498827;14691055;21362456;11162621;12702704;18599270	HPMR;IUPHAR	LR01406
3060	HCRT	Secreted	3062	HCRTR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	9491897;12208495;11162621;12702704;18599270	HPMR;IUPHAR	LR01407
3067	HDC	Secreted	11255	HRH3	Membrane	Cytokine-cytokine receptor interaction		1768863	HPMR	LR01408
3067	HDC	Secreted	3269	HRH1	Membrane	Cytokine-cytokine receptor interaction		1768863	HPMR	LR01409
3067	HDC	Secreted	3274	HRH2	Membrane	Cytokine-cytokine receptor interaction		1768863	HPMR	LR01410
3067	HDC	Secreted	59340	HRH4	Membrane	Cytokine-cytokine receptor interaction		1768863	HPMR	LR01411
3075	CFH	Secreted	3684	ITGAM	Membrane	Cytokine-cytokine receptor interaction		9558116		LR01412
3075	CFH	Secreted	6402	SELL	Membrane	Cytokine-cytokine receptor interaction		10377245	HPMR	LR01413
3082	HGF	Secreted	4233	MET	Membrane	Cytokine-cytokine receptor interaction	hsa01521:EGFR tyrosine kinase inhibitor resistance	18495663;28475121;1655405;15167892;1846706	DLRP;HPMR;IUPHAR	LR01414
3082	HGF	Secreted	6382	SDC1	Membrane	Cytokine-cytokine receptor interaction		11830493		LR01415
3082	HGF	Secreted	6383	SDC2	Membrane	Cytokine-cytokine receptor interaction		8157651		LR01416
3082	HGF	Secreted	6768	ST14	Membrane	Cytokine-cytokine receptor interaction		10962009;12372819		LR01417
3084	NRG1	Secreted	27036	SIGLEC7	Membrane	Secreted protein to receptor interaction		32822567		LR01418
3084	NRG1	Secreted	83953	FCAMR	Membrane	Secreted protein to receptor interaction		32822567		LR01419
3105	HLA-A	Membrane	10288	LILRB2	Membrane	Cell adhesion		9531263;12853576		LR01420
3105	HLA-A	Membrane	10859	LILRB1	Membrane	Cell adhesion		12897781		LR01421
3105	HLA-A	Membrane	3803	KIR2DL2	Membrane	Cell adhesion		31210416		LR01422
3105	HLA-A	Membrane	3809	KIR2DS4	Membrane	Cell adhesion		31210416		LR01423
3105	HLA-A	Membrane	3811	KIR3DL1	Membrane	Cell adhesion		31210416;17182537		LR01424
3105	HLA-A	Membrane	3812	KIR3DL2	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	25033772;15719024;8760804;8617928	HPMR	LR01425
3106	HLA-B	Membrane	10288	LILRB2	Membrane	Cell adhesion		9531263;12853576		LR01426
3106	HLA-B	Membrane	10859	LILRB1	Membrane	Cell adhesion		12853576		LR01427
3106	HLA-B	Membrane	3802	KIR2DL1	Membrane	Cell adhesion		31210416		LR01428
3106	HLA-B	Membrane	3811	KIR3DL1	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	8046332;15607823;17182537	HPMR	LR01429
3106	HLA-B	Membrane	3812	KIR3DL2	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	23440420		LR01430
3106	HLA-B	Membrane	3824	KLRD1	Membrane	Cell adhesion		8046333		LR01431
3106	HLA-B	Membrane	89790	SIGLEC10	Membrane	Cell adhesion		32822567		LR01432
3107	HLA-C	Membrane	100132285	KIR2DS2	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	24078689		LR01433
3107	HLA-C	Membrane	10288	LILRB2	Membrane	Cell adhesion		12853576		LR01434
3107	HLA-C	Membrane	10859	LILRB1	Membrane	Cell adhesion		12853576		LR01435
3107	HLA-C	Membrane	11024	LILRA1	Membrane	Cell adhesion		21270408		LR01436
3107	HLA-C	Membrane	11026	LILRA3	Membrane	Cell adhesion		21270408		LR01437
3107	HLA-C	Membrane	3802	KIR2DL1	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	10820396;11323700;9686591;12454284;11009104;12794140;11163076;31519864;15607823;9378975;10429675;9768753	HPMR;CellphoneDB	LR01438
3107	HLA-C	Membrane	3803	KIR2DL2	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	30761133		LR01439
3107	HLA-C	Membrane	3804	KIR2DL3	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	8692965;31210416;10497191;15607823;9768753	HPMR;CellphoneDB	LR01440
3107	HLA-C	Membrane	3806	KIR2DS1	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	28546555;31210416		LR01441
3107	HLA-C	Membrane	3809	KIR2DS4	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	31210416;9521070;15265913	HPMR	LR01442
3107	HLA-C	Membrane	3810	KIR2DS5	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	28685972		LR01443
3107	HLA-C	Membrane	57292	KIR2DL5A	Membrane	Cell adhesion	hsa04650:Natural killer cell mediated cytotoxicity	28144240		LR01444
3122	HLA-DRA	Membrane	3732	CD82	Membrane	Cell adhesion		8119731;21428930		LR01445
3123	HLA-DRB1	Membrane	3732	CD82	Membrane	Cell adhesion		8119731		LR01446
10288	LILRB2	Membrane	3134	HLA-F	Membrane	Cell adhesion		11169396	CellphoneDB	LR01447
10859	LILRB1	Membrane	3134	HLA-F	Membrane	Cell adhesion		11169396	CellphoneDB	LR01448
3134	HLA-F	Membrane	3811	KIR3DL1	Membrane	Cell adhesion		27455421	CellphoneDB	LR01449
3134	HLA-F	Membrane	3812	KIR3DL2	Membrane	Cell adhesion		27455421	CellphoneDB	LR01450
3134	HLA-F	Membrane	3813	KIR3DS1	Membrane	Cell adhesion		27455421	CellphoneDB	LR01451
3135	HLA-G	Membrane	10288	LILRB2	Membrane	Cell adhesion		15670976;10190906;9531263;12853576		LR01452
3135	HLA-G	Membrane	10859	LILRB1	Membrane	Cell adhesion		12874224;15718280;9933109;12853576	HPMR;CellphoneDB	LR01453
3135	HLA-G	Membrane	3805	KIR2DL4	Membrane	Cell adhesion		26973020;10190900	HPMR	LR01454
3135	HLA-G	Membrane	3821	KLRC1	Membrane	Cell adhesion		9295021	HPMR	LR01455
3135	HLA-G	Membrane	3824	KLRD1	Membrane	Cell adhesion		9295021;9405670	HPMR	LR01456
3146	HMGB1	Secreted	7056	THBD	Membrane	Secreted protein to receptor interaction		15841214		LR01457
3146	HMGB1	Secreted	7097	TLR2	Membrane	Secreted protein to receptor interaction		23519706		LR01458
3146	HMGB1	Secreted	7099	TLR4	Membrane	Secreted protein to receptor interaction		23519706		LR01459
3146	HMGB1	Secreted	7852	CXCR4	Membrane	Secreted protein to receptor interaction		23519706		LR01460
3146	HMGB1	Secreted	84868	HAVCR2	Membrane	Secreted protein to receptor interaction		23519706		LR01461
324	APC	Membrane	10544	PROCR	Membrane	Cell adhesion		17299037;21438119		LR01462
3240	HP	Secreted	3684	ITGAM	Membrane	Cytokine-cytokine receptor interaction		11967116		LR01463
3240	HP	Secreted	3689	ITGB2	Membrane	Cytokine-cytokine receptor interaction		11967116		LR01464
3339	HSPG2	ECM	3673	ITGA2	Membrane	ECM-receptor interaction	hsa05205:Proteoglycans in cancer	15240572		LR01465
3339	HSPG2	ECM	3688	ITGB1	Membrane	ECM-receptor interaction	hsa05205:Proteoglycans in cancer	9431988		LR01466
3339	HSPG2	ECM	5802	PTPRS	Membrane	ECM-receptor interaction		11865065	HPMR	LR01467
3105	HLA-A	Membrane	334	APLP2	Membrane	Cell adhesion		19184004		LR01468
335	APOA1	Membrane	929	CD14	Membrane	Cell adhesion		22329401		LR01469
3351	HTR1B	Membrane	3350	HTR1A	Membrane	Cell adhesion		11854302		LR01470
3352	HTR1D	Membrane	3350	HTR1A	Membrane	Cell adhesion		11854302		LR01471
6281	S100A10	Secreted	3351	HTR1B	Membrane	Cytokine-cytokine receptor interaction		19211900		LR01472
5445	PON2	Membrane	3356	HTR2A	Membrane	Cell adhesion		16537434		LR01473
55327	LIN7C	Secreted	3358	HTR2C	Membrane	Cytokine-cytokine receptor interaction		12006486		LR01474
57231	SNX14	Secreted	3362	HTR6	Membrane	Cytokine-cytokine receptor interaction		25795301		LR01475
3371	TNC	ECM	3678	ITGA5	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	9314546		LR01476
3371	TNC	ECM	3679	ITGA7	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	14715956		LR01477
3371	TNC	ECM	5787	PTPRB	Membrane	ECM-receptor interaction		11313993		LR01478
3375	IAPP	Secreted	10266	RAMP2	Membrane	Secreted protein to receptor interaction		16531504		LR01482
3375	IAPP	Secreted	10267	RAMP1	Membrane	Secreted protein to receptor interaction		10385705		LR01483
338	APOB	Secreted	3949	LDLR	Membrane	Secreted protein to receptor interaction		15840700;11327878;12031600	HPMR	LR01484
338	APOB	Secreted	4036	LRP2	Membrane	Secreted protein to receptor interaction		10330424		LR01485
338	APOB	Secreted	51599	LSR	Membrane	Secreted protein to receptor interaction		7615497		LR01486
338	APOB	Secreted	54209	TREM2	Membrane	Secreted protein to receptor interaction		28432014		LR01487
3383	ICAM1	Membrane	3559	IL2RA	Membrane	Cell adhesion		1976256		LR01488
3383	ICAM1	Membrane	3561	IL2RG	Membrane	Cell adhesion		1976256		LR01489
4233	MET	Membrane	3383	ICAM1	Membrane	Cell adhesion		28536399		LR01490
3383	ICAM1	Membrane	4478	MSN	Membrane	Cell adhesion		12082081		LR01491
3383	ICAM1	Membrane	6693	SPN	Membrane	Cell adhesion		1683685;1433960	CellphoneDB	LR01492
3383	ICAM1	Membrane	7412	VCAM1	Membrane	Cell adhesion		16601240		LR01493
3383	ICAM1	Membrane	7430	EZR	Membrane	Cell adhesion		12082081		LR01494
30835	CD209	Membrane	3385	ICAM3	Membrane	Cell adhesion		10721994	CellphoneDB	LR01495
3385	ICAM3	Membrane	3681	ITGAD	Membrane	Cell adhesion		8777714		LR01496
3385	ICAM3	Membrane	3683	ITGAL	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs)	11353828;15728350	HPMR	LR01497
3385	ICAM3	Membrane	3689	ITGB2	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs)	11353828;7822326;15728350	HPMR	LR01498
3386	ICAM4	Membrane	3674	ITGA2B	Membrane	Cell adhesion		15355350	HPMR	LR01499
3386	ICAM4	Membrane	3676	ITGA4	Membrane	Cell adhesion		11435317		LR01500
3386	ICAM4	Membrane	3683	ITGAL	Membrane	Cell adhesion		15355350	HPMR	LR01501
3386	ICAM4	Membrane	3684	ITGAM	Membrane	Cell adhesion		15355350;10846180	HPMR	LR01502
3386	ICAM4	Membrane	3685	ITGAV	Membrane	Cell adhesion		15355350;11435317	HPMR	LR01503
3386	ICAM4	Membrane	3688	ITGB1	Membrane	Cell adhesion		11435317		LR01504
3386	ICAM4	Membrane	3689	ITGB2	Membrane	Cell adhesion		15355350;10846180	HPMR	LR01505
3386	ICAM4	Membrane	3690	ITGB3	Membrane	Cell adhesion		15355350	HPMR	LR01506
3386	ICAM4	Membrane	6005	RHAG	Membrane	Cell adhesion		8563755		LR01507
3588	IL10RB	Membrane	3454	IFNAR1	Membrane	Cell adhesion		23769803		LR01510
3716	JAK1	Membrane	3454	IFNAR1	Membrane	Cell adhesion		16551269		LR01511
5290	PIK3CA	Membrane	3454	IFNAR1	Membrane	Cell adhesion		10542297		LR01512
7297	TYK2	Secreted	3454	IFNAR1	Membrane	Secreted protein to receptor interaction		16551269		LR01513
3716	JAK1	Membrane	3455	IFNAR2	Membrane	Cell adhesion		16551269		LR01514
5290	PIK3CA	Membrane	3455	IFNAR2	Membrane	Cell adhesion		10542297		LR01515
7297	TYK2	Secreted	3455	IFNAR2	Membrane	Secreted protein to receptor interaction		16551269		LR01516
3458	IFNG	Secreted	4352	MPL	Membrane	Cytokine-cytokine receptor interaction	hsa04630:Jak-STAT signaling pathway	30803992		LR01517
100049587	SIGLEC14	Membrane	3459	IFNGR1	Membrane	Cell adhesion		32822567		LR01518
10288	LILRB2	Membrane	3459	IFNGR1	Membrane	Cell adhesion		32822567		LR01519
11024	LILRA1	Membrane	3459	IFNGR1	Membrane	Cell adhesion		32822567		LR01520
27180	SIGLEC9	Membrane	3459	IFNGR1	Membrane	Cell adhesion		32822567		LR01521
8778	SIGLEC5	Membrane	3459	IFNGR1	Membrane	Cell adhesion		32822567		LR01522
347	APOD	Secreted	3953	LEPR	Membrane	Cytokine-cytokine receptor interaction		11344130		LR01523
3479	IGF1	Secreted	3480	IGF1R	Membrane	Secreted protein to receptor interaction	hsa01521:EGFR tyrosine kinase inhibitor resistance;hsa01522:Endocrine resistance;hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04015:Rap1 signaling pathway;hsa04066:HIF-1 signaling pathway;hsa04068:FoxO signaling pathway;hsa04114:Oocyte meiosis;hsa04150:mTOR signaling pathway;hsa04151:PI3K-Akt signaling pathway;hsa04152:AMPK signaling pathway;hsa04211:Longevity regulating pathway;hsa04510:Focal adhesion;hsa04913:Ovarian steroidogenesis;hsa04914:Progesterone-mediated oocyte maturation;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05214:Glioma;hsa05215:Prostate cancer;hsa05218:Melanoma;hsa05224:Breast cancer	2877871;1852007;14604834	DLRP;HPMR;IUPHAR	LR01524
348	APOE	Secreted	3949	LDLR	Membrane	Secreted protein to receptor interaction		31677479;12036962;15840700;11327878	HPMR	LR01525
348	APOE	Secreted	4035	LRP1	Membrane	Secreted protein to receptor interaction	hsa05010:Alzheimer disease	31677479;11421580		LR01526
348	APOE	Secreted	4036	LRP2	Membrane	Secreted protein to receptor interaction		11421580		LR01527
348	APOE	Secreted	51599	LSR	Membrane	Secreted protein to receptor interaction		7615497		LR01528
348	APOE	Secreted	54209	TREM2	Membrane	Secreted protein to receptor interaction		28432014		LR01529
348	APOE	Secreted	6653	SORL1	Membrane	Secreted protein to receptor interaction		11294867	HPMR	LR01530
348	APOE	Secreted	7436	VLDLR	Membrane	Secreted protein to receptor interaction		12167620;12870663	HPMR	LR01531
348	APOE	Secreted	7804	LRP8	Membrane	Secreted protein to receptor interaction		12167620;12950167	HPMR	LR01532
348	APOE	Secreted	949	SCARB1	Membrane	Secreted protein to receptor interaction		12138091		LR01533
3481	IGF2	Secreted	3480	IGF1R	Membrane	Cytokine-cytokine receptor interaction	hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04151:PI3K-Akt signaling pathway;hsa05200:Pathways in cancer;hsa05205:Proteoglycans in cancer;hsa05225:Hepatocellular carcinoma	9972281;14604834	IUPHAR;CellphoneDB	LR01534
3630	INS	Secreted	3480	IGF1R	Membrane	Cytokine-cytokine receptor interaction	hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04015:Rap1 signaling pathway;hsa04066:HIF-1 signaling pathway;hsa04114:Oocyte meiosis;hsa04150:mTOR signaling pathway;hsa04151:PI3K-Akt signaling pathway;hsa04914:Progesterone-mediated oocyte maturation;hsa05215:Prostate cancer	1851182		LR01535
4233	MET	Membrane	3480	IGF1R	Membrane	Cell adhesion		28536399		LR01536
3481	IGF2	Secreted	3482	IGF2R	Membrane	Cytokine-cytokine receptor interaction		9722981;7797478;2964083;14604834	DLRP;HPMR	LR01537
3481	IGF2	Secreted	3643	INSR	Membrane	Cytokine-cytokine receptor interaction	hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04151:PI3K-Akt signaling pathway	9722981;9281335	HPMR	LR01538
5328	PLAU	Secreted	3482	IGF2R	Membrane	Cytokine-cytokine receptor interaction		9566979		LR01539
3487	IGFBP4	Secreted	4040	LRP6	Membrane	Cytokine-cytokine receptor interaction		18528331		LR01540
3487	IGFBP4	Secreted	8325	FZD8	Membrane	Cytokine-cytokine receptor interaction		18528331		LR01541
3490	IGFBP7	Secreted	80739	MPIG6B	Membrane	Secreted protein to receptor interaction		32822567		LR01542
3491	CCN1	Secreted	3678	ITGA5	Membrane	Cytokine-cytokine receptor interaction		9446626		LR01543
3491	CCN1	Secreted	3684	ITGAM	Membrane	Cytokine-cytokine receptor interaction		12036876		LR01544
3491	CCN1	Secreted	3685	ITGAV	Membrane	Cytokine-cytokine receptor interaction		10821835;11287419		LR01545
3491	CCN1	Secreted	3689	ITGB2	Membrane	Cytokine-cytokine receptor interaction		12036876		LR01546
3491	CCN1	Secreted	3690	ITGB3	Membrane	Cytokine-cytokine receptor interaction		9446626		LR01547
3491	CCN1	Secreted	3693	ITGB5	Membrane	Cytokine-cytokine receptor interaction		11287419		LR01548
23385	NCSTN	Membrane	351	APP	Membrane	Cell adhesion		10993067		LR01549
351	APP	Membrane	2358	FPR2	Membrane	Cell adhesion		11316806;11160457	IUPHAR	LR01550
351	APP	Membrane	27242	TNFRSF21	Membrane	Cell adhesion		19225519		LR01551
2817	GPC1	Membrane	351	APP	Membrane	Cell adhesion		15084524		LR01552
4035	LRP1	Membrane	351	APP	Membrane	Cell adhesion		12212791;7543026		LR01553
351	APP	Membrane	4804	NGFR	Membrane	Cell adhesion		24224055		LR01554
351	APP	Membrane	4914	NTRK1	Membrane	Cell adhesion		24224055		LR01555
857	CAV1	Membrane	351	APP	Membrane	Cell adhesion		9553108		LR01556
351	APP	Membrane	972	CD74	Membrane	Cell adhesion		19849849	CellphoneDB	LR01557
354	KLK3	Secreted	4914	NTRK1	Membrane	Secreted protein to receptor interaction		27908981		LR01559
3549	IHH	Secreted	50937	CDON	Membrane	Secreted protein to receptor interaction	hsa04340:Hedgehog signaling pathway	20519495		LR01560
3549	IHH	Secreted	5727	PTCH1	Membrane	Secreted protein to receptor interaction	hsa04340:Hedgehog signaling pathway;hsa05205:Proteoglycans in cancer	9811851;11562786	HPMR	LR01561
3549	IHH	Secreted	64399	HHIP	Membrane	Secreted protein to receptor interaction		11435703;10050855	HPMR	LR01562
3549	IHH	Secreted	8643	PTCH2	Membrane	Secreted protein to receptor interaction	hsa04340:Hedgehog signaling pathway	9811851		LR01563
3549	IHH	Secreted	91653	BOC	Membrane	Secreted protein to receptor interaction	hsa04340:Hedgehog signaling pathway	20519495		LR01564
356	FASLG	Membrane	355	FAS	Membrane	Cell adhesion	hsa04060:Cytokine-cytokine receptor interaction;hsa01524:Platinum drug resistance;hsa04010:MAPK signaling pathway;hsa04210:Apoptosis;hsa04217:Necroptosis;hsa04932:Non-alcoholic fatty liver disease (NAFLD);hsa05130:Pathogenic Escherichia coli infection;hsa05142:Chagas disease (American trypanosomiasis);hsa05160:Hepatitis C;hsa05161:Hepatitis B;hsa05162:Measles;hsa05163:Human cytomegalovirus infection;hsa05164:Influenza A;hsa05165:Human papillomavirus infection;hsa05168:Herpes simplex virus 1 infection;hsa05170:Human immunodeficiency virus 1 infection;hsa05200:Pathways in cancer	9228058;9126929	DLRP;HPMR;IUPHAR	LR01565
4233	MET	Membrane	355	FAS	Membrane	Cell adhesion		28536399		LR01566
841	CASP8	Membrane	355	FAS	Membrane	Cell adhesion		19118384		LR01567
8741	TNFSF13	Membrane	355	FAS	Membrane	Cell adhesion		10706119		LR01568
8772	FADD	Membrane	355	FAS	Membrane	Cell adhesion		19118384		LR01569
3552	IL1A	Secreted	7850	IL1R2	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	7878046	DLRP;HPMR	LR01570
3553	IL1B	Secreted	7850	IL1R2	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	8332913;7878046	DLRP;HPMR	LR01571
3556	IL1RAP	Membrane	3554	IL1R1	Membrane	Cell adhesion		11756486		LR01572
3557	IL1RN	Secreted	3554	IL1R1	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	11641511;9062194	DLRP	LR01573
84639	IL1F10	Secreted	3554	IL1R1	Membrane	Cytokine-cytokine receptor interaction		11278614		LR01574
5789	PTPRD	Membrane	3556	IL1RAP	Membrane	Cell adhesion		32822567		LR01575
5792	PTPRF	Membrane	3556	IL1RAP	Membrane	Cell adhesion		32822567		LR01576
5802	PTPRS	Membrane	3556	IL1RAP	Membrane	Cell adhesion		32822567		LR01577
3557	IL1RN	Secreted	7850	IL1R2	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	1834644	DLRP	LR01578
3558	IL2	Secreted	4804	NGFR	Membrane	Cytokine-cytokine receptor interaction		1316918		LR01579
3558	IL2	Secreted	8788	DLK1	Membrane	Cytokine-cytokine receptor interaction		10733486		LR01580
3559	IL2RA	Membrane	3581	IL9R	Membrane	Cell adhesion		18829468		LR01581
356	FASLG	Membrane	8771	TNFRSF6B	Membrane	Cell adhesion	hsa04060:Cytokine-cytokine receptor interaction	14697332;10318773;11994433;9872321	DLRP;HPMR	LR01582
3560	IL2RB	Membrane	27020	NPTN	Membrane	Cell adhesion		8507186		LR01583
3600	IL15	Secreted	3561	IL2RG	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	15265897;8568232	DLRP;HPMR	LR01584
3565	IL4	Secreted	50615	IL21R	Membrane	Cytokine-cytokine receptor interaction	hsa04630:Jak-STAT signaling pathway	21058223		LR01585
3565	IL4	Secreted	8788	DLK1	Membrane	Cytokine-cytokine receptor interaction		10733486		LR01586
