Ligand_symbol,Receptor_symbol,interaction_name,pathway_name,interaction_name_2
TNFRSF10C,HAVCR1,TNFRSF10C_HAVCR1,,TNFRSF10C - HAVCR1
LILRA3,TNFRSF10B,LILRA3_TNFRSF10B,,LILRA3 - TNFRSF10B
SEMA3A,NRP2,SEMA3A_NRP2,,SEMA3A - NRP2
SEMA4F,NRP2,SEMA4F_NRP2,,SEMA4F - NRP2
SEMA3E,NRP2,SEMA3E_NRP2,,SEMA3E - NRP2
SEMA3E,NRP1,SEMA3E_NRP1,,SEMA3E - NRP1
GAST,CCKBR,GAST_CCKBR,,GAST - CCKBR
WNT3A,CTHRC1,WNT3A_CTHRC1,,WNT3A - CTHRC1
WNT3A,APCDD1,WNT3A_APCDD1,,WNT3A - APCDD1
CD300LB,SIGLEC10,CD300LB_SIGLEC10,,CD300LB - SIGLEC10
ADGRA3,SIGLEC10,ADGRA3_SIGLEC10,,ADGRA3 - SIGLEC10
SIGLEC15,SIGLEC10,SIGLEC15_SIGLEC10,,SIGLEC15 - SIGLEC10
LRIT2,SIGLEC10,LRIT2_SIGLEC10,,LRIT2 - SIGLEC10
IGSF10,SLAMF9,IGSF10_SLAMF9,,IGSF10 - SLAMF9
GDF2,ACVR1,GDF2_ACVR1,,GDF2 - ACVR1
BMP10,ACVR1,BMP10_ACVR1,,BMP10 - ACVR1
SEMA4G,SEMA5A,SEMA4G_SEMA5A,,SEMA4G - SEMA5A
ANGPTL1,LILRB2,ANGPTL1_LILRB2,,ANGPTL1 - LILRB2
CLDN19,CLDN8,CLDN19_CLDN8,,CLDN19 - CLDN8
TJP3,CLDN8,TJP3_CLDN8,,TJP3 - CLDN8
TJP2,CLDN8,TJP2_CLDN8,,TJP2 - CLDN8
CLDN19,CLDN6,CLDN19_CLDN6,,CLDN19 - CLDN6
TJP3,CLDN6,TJP3_CLDN6,,TJP3 - CLDN6
TJP2,CLDN6,TJP2_CLDN6,,TJP2 - CLDN6
OCLN,CLDN2,OCLN_CLDN2,,OCLN - CLDN2
TJP3,CLDN2,TJP3_CLDN2,,TJP3 - CLDN2
KRTAP4-12,CLDN2,KRTAP4-12_CLDN2,,KRTAP4-12 - CLDN2
CLDN2,CLDN2,CLDN2_CLDN2,,CLDN2 - CLDN2
CLDN1,CLDN2,CLDN1_CLDN2,,CLDN1 - CLDN2
TJP2,CLDN2,TJP2_CLDN2,,TJP2 - CLDN2
PATJ,CLDN1,PATJ_CLDN1,,PATJ - CLDN1
TJP3,CLDN1,TJP3_CLDN1,,TJP3 - CLDN1
TJP2,CLDN1,TJP2_CLDN1,,TJP2 - CLDN1
CLDN19,CLDN9,CLDN19_CLDN9,,CLDN19 - CLDN9
STUB1,DNAJA3,STUB1_DNAJA3,,STUB1 - DNAJA3
IGSF1,ACVR1B,IGSF1_ACVR1B,,IGSF1 - ACVR1B
BMP3,ACVR1B,BMP3_ACVR1B,,BMP3 - ACVR1B
BMP7,ACVR1B,BMP7_ACVR1B,,BMP7 - ACVR1B
TDGF1,ACVR1B,TDGF1_ACVR1B,,TDGF1 - ACVR1B
PSAP,CD1B,PSAP_CD1B,,PSAP - CD1B
CD1D,LILRB2,CD1D_LILRB2,,CD1D - LILRB2
CEACAM5,CD1D,CEACAM5_CD1D,,CEACAM5 - CD1D
CD2,CD53,CD2_CD53,,CD2 - CD53
CD58,CD2,CD58_CD2,,CD58 - CD2
CD59,CD2,CD59_CD2,,CD59 - CD2
LIPH,LPAR2,LIPH_LPAR2,,LIPH - LPAR2
SIGLEC9,IL1RL1,SIGLEC9_IL1RL1,,SIGLEC9 - IL1RL1
MPIG6B,IL1RL1,MPIG6B_IL1RL1,,MPIG6B - IL1RL1
CD300LF,TIMD4,CD300LF_TIMD4,,CD300LF - TIMD4
GDF9,ACVR2A,GDF9_ACVR2A,,GDF9 - ACVR2A
BMP3,ACVR2A,BMP3_ACVR2A,,BMP3 - ACVR2A
TDGF1,ACVR2A,TDGF1_ACVR2A,,TDGF1 - ACVR2A
LEFTY2,ACVR2A,LEFTY2_ACVR2A,,LEFTY2 - ACVR2A
BMP15,ACVR2A,BMP15_ACVR2A,,BMP15 - ACVR2A
ACVRL1,ACVR2A,ACVRL1_ACVR2A,,ACVRL1 - ACVR2A
CD4,CCR5,CD4_CCR5,,CD4 - CCR5
SIGLEC7,CD4,SIGLEC7_CD4,,SIGLEC7 - CD4
PIP,CD4,PIP_CD4,,PIP - CD4
CXCL12,CD4,CXCL12_CD4,,CXCL12 - CD4
CD4,CXCR4,CD4_CXCR4,,CD4 - CXCR4
CD5L,CD5,CD5L_CD5,,CD5L - CD5
MAGI1,ESAM,MAGI1_ESAM,,MAGI1 - ESAM
HBEGF,CD9,HBEGF_CD9,,HBEGF - CD9
CD9,ADAM2,CD9_ADAM2,,CD9 - ADAM2
HLA-DRA,CD9,HLA-DRA_CD9,,HLA-DRA - CD9
ITGA6,CD9,ITGA6_CD9,,ITGA6 - CD9
ITGA4,CD9,ITGA4_CD9,,ITGA4 - CD9
ITGA5,CD9,ITGA5_CD9,,ITGA5 - CD9
CD9,KIT,CD9_KIT,,CD9 - KIT
CD9,CLDN1,CD9_CLDN1,,CD9 - CLDN1
CD9,CD36,CD9_CD36,,CD9 - CD36
CD40LG,CD9,CD40LG_CD9,,CD40LG - CD9
CD14,TLR6,CD14_TLR6,,CD14 - TLR6
CD14,ITGA4,CD14_ITGA4,,CD14 - ITGA4
CD14,ITGB1,CD14_ITGB1,,CD14 - ITGB1
TLR2,CD14,TLR2_CD14,,TLR2 - CD14
GDF2,ACVR2B,GDF2_ACVR2B,,GDF2 - ACVR2B
GDF10,ACVR2B,GDF10_ACVR2B,,GDF10 - ACVR2B
BMP10,ACVR2B,BMP10_ACVR2B,,BMP10 - ACVR2B
BMP3,ACVR2B,BMP3_ACVR2B,,BMP3 - ACVR2B
LEFTY2,ACVR2B,LEFTY2_ACVR2B,,LEFTY2 - ACVR2B
BMP15,ACVR2B,BMP15_ACVR2B,,BMP15 - ACVR2B
CD44,ACVR2B,CD44_ACVR2B,,CD44 - ACVR2B
HLA-DRA,CD19,HLA-DRA_CD19,,HLA-DRA - CD19
HLA-DRB1,CD19,HLA-DRB1_CD19,,HLA-DRB1 - CD19
CD19,CD81,CD19_CD81,,CD19 - CD81
MS4A1,CD82,MS4A1_CD82,,MS4A1 - CD82
MS4A1,CD53,MS4A1_CD53,,MS4A1 - CD53
ST6GAL1,CD22,ST6GAL1_CD22,,ST6GAL1 - CD22
SLIT2,GREM1,SLIT2_GREM1,,SLIT2 - GREM1
SLIT2,ROBO4,SLIT2_ROBO4,,SLIT2 - ROBO4
NXPH3,NRXN3,NXPH3_NRXN3,,NXPH3 - NRXN3
NLGN1,NRXN3,NLGN1_NRXN3,,NLGN1 - NRXN3
NXPH1,NRXN3,NXPH1_NRXN3,,NXPH1 - NRXN3
NLGN2,NRXN3,NLGN2_NRXN3,,NLGN2 - NRXN3
NXPH3,NRXN1,NXPH3_NRXN1,,NXPH3 - NRXN1
NXPH2,NRXN1,NXPH2_NRXN1,,NXPH2 - NRXN1
NLGN1,NRXN1,NLGN1_NRXN1,,NLGN1 - NRXN1
RPH3A,NRXN1,RPH3A_NRXN1,,RPH3A - NRXN1
NXPH1,NRXN1,NXPH1_NRXN1,,NXPH1 - NRXN1
NLGN3,NRXN1,NLGN3_NRXN1,,NLGN3 - NRXN1
NLGN2,NRXN1,NLGN2_NRXN1,,NLGN2 - NRXN1
SYTL3,NRXN1,SYTL3_NRXN1,,SYTL3 - NRXN1
NXPH3,NRXN2,NXPH3_NRXN2,,NXPH3 - NRXN2
NXPH1,NRXN2,NXPH1_NRXN2,,NXPH1 - NRXN2
NLGN3,NRXN2,NLGN3_NRXN2,,NLGN3 - NRXN2
NLGN2,NRXN2,NLGN2_NRXN2,,NLGN2 - NRXN2
IL10,CD27,IL10_CD27,,IL10 - CD27
ACVRL1,CDH5,ACVRL1_CDH5,,ACVRL1 - CDH5
TGFB1,ACVRL1,TGFB1_ACVRL1,,TGFB1 - ACVRL1
TGFB3,ACVRL1,TGFB3_ACVRL1,,TGFB3 - ACVRL1
ACVRL1,TGFBR1,ACVRL1_TGFBR1,,ACVRL1 - TGFBR1
IL12A,CD28,IL12A_CD28,,IL12A - CD28
ZPBP2,CD80,ZPBP2_CD80,,ZPBP2 - CD80
CD80,NGFR,CD80_NGFR,,CD80 - NGFR
FSTL5,CD86,FSTL5_CD86,,FSTL5 - CD86
NTN1,UNC5B,NTN1_UNC5B,,NTN1 - UNC5B
NTN1,UNC5A,NTN1_UNC5A,,NTN1 - UNC5A
TNFRSF8,DSCAM,TNFRSF8_DSCAM,,TNFRSF8 - DSCAM
TNFRSF8,DLL1,TNFRSF8_DLL1,,TNFRSF8 - DLL1
PSG4,TNFSF8,PSG4_TNFSF8,,PSG4 - TNFSF8
SIGLEC14,CD33,SIGLEC14_CD33,,SIGLEC14 - CD33
LILRB2,CD33,LILRB2_CD33,,LILRB2 - CD33
FCAR,CD33,FCAR_CD33,,FCAR - CD33
SIGLEC7,CD33,SIGLEC7_CD33,,SIGLEC7 - CD33
SIGLEC9,CD33,SIGLEC9_CD33,,SIGLEC9 - CD33
SIGLEC8,CD33,SIGLEC8_CD33,,SIGLEC8 - CD33
SIGLEC15,CD33,SIGLEC15_CD33,,SIGLEC15 - CD33
CD33,IFNGR1,CD33_IFNGR1,,CD33 - IFNGR1
CD33,MAG,CD33_MAG,,CD33 - MAG
CD33,SIGLEC1,CD33_SIGLEC1,,CD33 - SIGLEC1
SIGLEC5,CD33,SIGLEC5_CD33,,SIGLEC5 - CD33
CD33,SIGLEC10,CD33_SIGLEC10,,CD33 - SIGLEC10
CD33,CD33,CD33_CD33,,CD33 - CD33
CD300LB,SIGLEC6,CD300LB_SIGLEC6,,CD300LB - SIGLEC6
FCAR,SIGLEC6,FCAR_SIGLEC6,,FCAR - SIGLEC6
LRIT1,SIGLEC6,LRIT1_SIGLEC6,,LRIT1 - SIGLEC6
PILRA,SIGLEC6,PILRA_SIGLEC6,,PILRA - SIGLEC6
KIR2DS4,SIGLEC6,KIR2DS4_SIGLEC6,,KIR2DS4 - SIGLEC6
MOG,SIGLEC6,MOG_SIGLEC6,,MOG - SIGLEC6
MPZ,SIGLEC6,MPZ_SIGLEC6,,MPZ - SIGLEC6
IL23A,SIGLEC6,IL23A_SIGLEC6,,IL23A - SIGLEC6
FSTL5,SIGLEC6,FSTL5_SIGLEC6,,FSTL5 - SIGLEC6
BTNL8,SIGLEC6,BTNL8_SIGLEC6,,BTNL8 - SIGLEC6
IL27,IL27RA,IL27_IL27RA,,IL27 - IL27RA
TLR6,CD36,TLR6_CD36,,TLR6 - CD36
COL1A1,CD36,COL1A1_CD36,,COL1A1 - CD36
COL1A2,CD36,COL1A2_CD36,,COL1A2 - CD36
PCSK9,CD36,PCSK9_CD36,,PCSK9 - CD36
ITGA6,CD36,ITGA6_CD36,,ITGA6 - CD36
TLR2,CD36,TLR2_CD36,,TLR2 - CD36
HLA-DRA,CD37,HLA-DRA_CD37,,HLA-DRA - CD37
HLA-DRB1,CD37,HLA-DRB1_CD37,,HLA-DRB1 - CD37
CD53,CD37,CD53_CD37,,CD53 - CD37
CD81,CD37,CD81_CD37,,CD81 - CD37
PECAM1,CD38,PECAM1_CD38,,PECAM1 - CD38
NRG2,LRRTM2,NRG2_LRRTM2,,NRG2 - LRRTM2
NRG2,MPIG6B,NRG2_MPIG6B,,NRG2 - MPIG6B
WFIKKN2,IGDCC3,WFIKKN2_IGDCC3,,WFIKKN2 - IGDCC3
IGDCC3,ILDR1,IGDCC3_ILDR1,,IGDCC3 - ILDR1
CD40LG,CD53,CD40LG_CD53,,CD40LG - CD53
CD44,CLDN7,CD44_CLDN7,,CD44 - CLDN7
VCAN,CD44,VCAN_CD44,,VCAN - CD44
HBEGF,CD44,HBEGF_CD44,,HBEGF - CD44
FGF2,CD44,FGF2_CD44,,FGF2 - CD44
HAS1,CD44,HAS1_CD44,,HAS1 - CD44
HGF,CD44,HGF_CD44,,HGF - CD44
KDR,CD44,KDR_CD44,,KDR - CD44
CD44,EPCAM,CD44_EPCAM,,CD44 - EPCAM
MET,CD44,MET_CD44,,MET - CD44
MMP7,CD44,MMP7_CD44,,MMP7 - CD44
MMP9,CD44,MMP9_CD44,,MMP9 - CD44
MMP14,CD44,MMP14_CD44,,MMP14 - CD44
SRGN,CD44,SRGN_CD44,,SRGN - CD44
COL14A1,CD44,COL14A1_CD44,,COL14A1 - CD44
VEGFA,CD44,VEGFA_CD44,,VEGFA - CD44
COL4A3,CD47,COL4A3_CD47,,COL4A3 - CD47
CD47,SIRPA,CD47_SIRPA,,CD47 - SIRPA
CD47,HLA-C,CD47_HLA-C,,CD47 - HLA-C
CD47,SIRPG,CD47_SIRPG,,CD47 - SIRPG
CD244,CD48,CD244_CD48,,CD244 - CD48
GGT1,CD53,GGT1_CD53,,GGT1 - CD53
HLA-C,CD53,HLA-C_CD53,,HLA-C - CD53
HLA-DRA,CD53,HLA-DRA_CD53,,HLA-DRA - CD53
HLA-DRB1,CD53,HLA-DRB1_CD53,,HLA-DRB1 - CD53
IL2,CD53,IL2_CD53,,IL2 - CD53
IL4,CD53,IL4_CD53,,IL4 - CD53
CD58,PTPRT,CD58_PTPRT,,CD58 - PTPRT
HLA-DRA,CD63,HLA-DRA_CD63,,HLA-DRA - CD63
ITGA6,CD63,ITGA6_CD63,,ITGA6 - CD63
ITGA3,CD63,ITGA3_CD63,,ITGA3 - CD63
CD63,KIT,CD63_KIT,,CD63 - KIT
TIMP1,CD63,TIMP1_CD63,,TIMP1 - CD63
COL5A3,SDC3,COL5A3_SDC3,,COL5A3 - SDC3
IL10,CD70,IL10_CD70,,IL10 - CD70
FCGR1A,CD72,FCGR1A_CD72,,FCGR1A - CD72
FCGR2A,CD72,FCGR2A_CD72,,FCGR2A - CD72
CD72,NCAM2,CD72_NCAM2,,CD72 - NCAM2
CD74,CXCR2,CD74_CXCR2,,CD74 - CXCR2
CD74,ACKR3,CD74_ACKR3,,CD74 - ACKR3
CD74,CXCR4,CD74_CXCR4,,CD74 - CXCR4
CR2,CD81,CR2_CD81,,CR2 - CD81
PCSK9,CD81,PCSK9_CD81,,PCSK9 - CD81
GGT1,CD81,GGT1_CD81,,GGT1 - CD81
GPC3,CD81,GPC3_CD81,,GPC3 - CD81
HLA-C,CD81,HLA-C_CD81,,HLA-C - CD81
HLA-DRA,CD81,HLA-DRA_CD81,,HLA-DRA - CD81
HLA-DRB1,CD81,HLA-DRB1_CD81,,HLA-DRB1 - CD81
ITGA6,CD81,ITGA6_CD81,,ITGA6 - CD81
ITGA4,CD81,ITGA4_CD81,,ITGA4 - CD81
ITGB1,CD81,ITGB1_CD81,,ITGB1 - CD81
CD81,KIT,CD81_KIT,,CD81 - KIT
GGT2,CD81,GGT2_CD81,,GGT2 - CD81
IFITM1,CD81,IFITM1_CD81,,IFITM1 - CD81
CD81,CLDN12,CD81_CLDN12,,CD81 - CLDN12
CD81,CLDN6,CD81_CLDN6,,CD81 - CLDN6
CD81,CLDN1,CD81_CLDN1,,CD81 - CLDN1
CD81,CLDN9,CD81_CLDN9,,CD81 - CLDN9
CD55,ADGRE5,CD55_ADGRE5,,CD55 - ADGRE5
ITGA6,CD151,ITGA6_CD151,,ITGA6 - CD151
ITGA3,CD151,ITGA3_CD151,,ITGA3 - CD151
ITGA7,CD151,ITGA7_CD151,,ITGA7 - CD151
ITGB1,CD151,ITGB1_CD151,,ITGB1 - CD151
ITGB4,CD151,ITGB4_CD151,,ITGB4 - CD151
MET,CD151,MET_CD151,,MET - CD151
MMP7,CD151,MMP7_CD151,,MMP7 - CD151
MFAP3L,MPZL2,MFAP3L_MPZL2,,MFAP3L - MPZL2
MXRA5,MFAP3L,MXRA5_MFAP3L,,MXRA5 - MFAP3L
QRFP,P2RY14,QRFP_P2RY14,,QRFP - P2RY14
KLRF1,CLEC2B,KLRF1_CLEC2B,,KLRF1 - CLEC2B
CDH1,EGFR,CDH1_EGFR,,CDH1 - EGFR
IGF1R,CDH1,IGF1R_CDH1,,IGF1R - CDH1
MET,CDH1,MET_CDH1,,MET - CDH1
CDH1,PTPRF,CDH1_PTPRF,,CDH1 - PTPRF
CDH1,PTPRM,CDH1_PTPRM,,CDH1 - PTPRM
WNT2,LRP5,WNT2_LRP5,,WNT2 - LRP5
WNT2B,LRP5,WNT2B_LRP5,,WNT2B - LRP5
WNT6,LRP5,WNT6_LRP5,,WNT6 - LRP5
WNT8A,LRP5,WNT8A_LRP5,,WNT8A - LRP5
WNT9A,LRP5,WNT9A_LRP5,,WNT9A - LRP5
WNT9B,LRP5,WNT9B_LRP5,,WNT9B - LRP5
WNT10B,LRP5,WNT10B_LRP5,,WNT10B - LRP5
WNT2,LRP6,WNT2_LRP6,,WNT2 - LRP6
WNT2B,LRP6,WNT2B_LRP6,,WNT2B - LRP6
WNT6,LRP6,WNT6_LRP6,,WNT6 - LRP6
WNT8A,LRP6,WNT8A_LRP6,,WNT8A - LRP6
WNT9A,LRP6,WNT9A_LRP6,,WNT9A - LRP6
WNT10B,LRP6,WNT10B_LRP6,,WNT10B - LRP6
CNGA4,CNGA4_CNGB1,CNGA4_CNGA4_CNGB1,,CNGA4 - (CNGA4+CNGB1)
CNGB1,CNGB1_CNGA1,CNGB1_CNGB1_CNGA1,,CNGB1 - (CNGB1+CNGA1)
CNGA2,CNGB1_CNGA2,CNGA2_CNGB1_CNGA2,,CNGA2 - (CNGB1+CNGA2)
CNGB1,CNGB1_CNGA2,CNGB1_CNGB1_CNGA2,,CNGB1 - (CNGB1+CNGA2)
HAS2,ERBB2_CD44_EZR,HAS2_ERBB2_CD44_EZR,,HAS2 - (ERBB2+CD44+EZR)
VCAM1,ITGB7_VCAM1,VCAM1_ITGB7_VCAM1,,VCAM1 - (ITGB7+VCAM1)
JAM3,ITGAM,JAM3_ITGAM,,JAM3 - ITGAM
KCNA1,CNTN1_CNTNAP1,KCNA1_CNTN1_CNTNAP1,,KCNA1 - (CNTN1+CNTNAP1)
KCNA2,CNTN1_CNTNAP1,KCNA2_CNTN1_CNTNAP1,,KCNA2 - (CNTN1+CNTNAP1)
RTN4,CNTN1_CNTNAP1,RTN4_CNTN1_CNTNAP1,,RTN4 - (CNTN1+CNTNAP1)
CNTF,CNTFR_LIFR_IL6ST,CNTF_CNTFR_LIFR_IL6ST,,CNTF - (CNTFR+LIFR+IL6ST)
EGF,EGFR_ERBB4,EGF_EGFR_ERBB4,,EGF - (EGFR+ERBB4)
IFNL1,IL10RB_IFNLR1,IFNL1_IL10RB_IFNLR1,,IFNL1 - (IL10RB+IFNLR1)
IFNL3,IL10RB_IFNLR1,IFNL3_IL10RB_IFNLR1,,IFNL3 - (IL10RB+IFNLR1)
IL22,IL22RA1_IL20RB,IL22_IL22RA1_IL20RB,,IL22 - (IL22RA1+IL20RB)
MT-RNR2,RNR2,MT-RNR2_RNR2,,MT-RNR2 - RNR2
RSPO4,LGR5_LRP5,RSPO4_LGR5_LRP5,,RSPO4 - (LGR5+LRP5)
RSPO4,LGR5_LRP6,RSPO4_LGR5_LRP6,,RSPO4 - (LGR5+LRP6)
WNT5B,FZD9_LRP5,WNT5B_FZD9_LRP5,,WNT5B - (FZD9+LRP5)
WNT5B,FZD9_LRP6,WNT5B_FZD9_LRP6,,WNT5B - (FZD9+LRP6)
ZG16B,CXCR4_TLR2,ZG16B_CXCR4_TLR2,,ZG16B - (CXCR4+TLR2)
CRLF1_CLCF1,CNTFR_LIFR_IL6ST,CRLF1_CLCF1_CNTFR_LIFR_IL6ST,,(CRLF1+CLCF1) - (CNTFR+LIFR+IL6ST)
IGHG1_IGLC1,FCGR2B,IGHG1_IGLC1_FCGR2B,,(IGHG1+IGLC1) - FCGR2B
IGHG1_IGLC1,FCGR3B,IGHG1_IGLC1_FCGR3B,,(IGHG1+IGLC1) - FCGR3B
IL23A_IL12B,IL23R_IL12RB1,IL23A_IL12B_IL23R_IL12RB1,,(IL23A+IL12B) - (IL23R+IL12RB1)
GP5_GP9,GP1BA_GP1BB,GP5_GP9_GP1BA_GP1BB,,(GP5+GP9) - (GP1BA+GP1BB)
IL27_IL12A,IL27RA_IL12RB2,IL27_IL12A_IL27RA_IL12RB2,,(IL27+IL12A) - (IL27RA+IL12RB2)
AMH,AMHR2_BMPR1B,AMH_AMHR2_BMPR1B,,AMH - (AMHR2+BMPR1B)
HLA-E,KLRD1_KLRC1,HLA-E_KLRD1_KLRC1,,HLA-E - (KLRD1+KLRC1)
HLA-E,KLRD1_KLRC2,HLA-E_KLRD1_KLRC2,,HLA-E - (KLRD1+KLRC2)
HLA-E,KLRD1_KLRC3,HLA-E_KLRD1_KLRC3,,HLA-E - (KLRD1+KLRC3)
INHBE,ACVR2A,INHBE_ACVR2A,,INHBE - ACVR2A
INHBC,ACVR2A,INHBC_ACVR2A,,INHBC - ACVR2A
CCL18,CCR8,CCL18_CCR8,,CCL18 - CCR8
INHBC,ACVR2B,INHBC_ACVR2B,,INHBC - ACVR2B
INHBE,ACVR2B,INHBE_ACVR2B,,INHBE - ACVR2B
NAALADL1,CD96,NAALADL1_CD96,,NAALADL1 - CD96
CDH6,CNTN1,CDH6_CNTN1,,CDH6 - CNTN1
CDH6,PTGFRN,CDH6_PTGFRN,,CDH6 - PTGFRN
CDH9,BTN3A1,CDH9_BTN3A1,,CDH9 - BTN3A1
GPC6,FGFRL1,GPC6_FGFRL1,,GPC6 - FGFRL1
CDH13,NCAM2,CDH13_NCAM2,,CDH13 - NCAM2
BTN3A3,LRRC4B,BTN3A3_LRRC4B,,BTN3A3 - LRRC4B
LRRN2,TMEM123,LRRN2_TMEM123,,LRRN2 - TMEM123
MERTK,IGSF5,MERTK_IGSF5,,MERTK - IGSF5
CEACAM5,CEACAM5,CEACAM5_CEACAM5,,CEACAM5 - CEACAM5
CEACAM5,CEACAM3,CEACAM5_CEACAM3,,CEACAM5 - CEACAM3
CEACAM5,CEACAM7,CEACAM5_CEACAM7,,CEACAM5 - CEACAM7
CEACAM5,CEACAM8,CEACAM5_CEACAM8,,CEACAM5 - CEACAM8
CEACAM5,LRP8,CEACAM5_LRP8,,CEACAM5 - LRP8
SEMA4F,C10orf54,SEMA4F_C10orf54,,SEMA4F - C10orf54
SEMA4B,PLXNB2,SEMA4B_PLXNB2,,SEMA4B - PLXNB2
TGOLN2,BTN3A1,TGOLN2_BTN3A1,,TGOLN2 - BTN3A1
CORIN,KIRREL,CORIN_KIRREL,,CORIN - KIRREL
CORIN,LRRC4C,CORIN_LRRC4C,,CORIN - LRRC4C
CHL1,SIRPA,CHL1_SIRPA,,CHL1 - SIRPA
CHL1,TMEM132A,CHL1_TMEM132A,,CHL1 - TMEM132A
CEACAM3,CEACAM7,CEACAM3_CEACAM7,,CEACAM3 - CEACAM7
CEACAM3,PTPRD,CEACAM3_PTPRD,,CEACAM3 - PTPRD
LILRB1,LILRA5,LILRB1_LILRA5,,LILRB1 - LILRA5
CEACAM7,CEACAM6,CEACAM7_CEACAM6,,CEACAM7 - CEACAM6
CD300C,IGSF5,CD300C_IGSF5,,CD300C - IGSF5
CD300C,NTNG1,CD300C_NTNG1,,CD300C - NTNG1
CEACAM8,BTN2A2,CEACAM8_BTN2A2,,CEACAM8 - BTN2A2
CEACAM8,PTPRO,CEACAM8_PTPRO,,CEACAM8 - PTPRO
CEACAM8,TECTB,CEACAM8_TECTB,,CEACAM8 - TECTB
LILRA1,LILRA1,LILRA1_LILRA1,,LILRA1 - LILRA1
LILRA1,CD300E,LILRA1_CD300E,,LILRA1 - CD300E
LILRA1,NETO2,LILRA1_NETO2,,LILRA1 - NETO2
LILRB3,LY6G6F,LILRB3_LY6G6F,,LILRB3 - LY6G6F
LILRA3,IGSF9B,LILRA3_IGSF9B,,LILRA3 - IGSF9B
LILRA3,NETO2,LILRA3_NETO2,,LILRA3 - NETO2
LECT1,PTPRD,LECT1_PTPRD,,LECT1 - PTPRD
BTN3A2,LRRC4B,BTN3A2_LRRC4B,,BTN3A2 - LRRC4B
BTN3A1,VSIG8,BTN3A1_VSIG8,,BTN3A1 - VSIG8
BTN3A1,LRRC4C,BTN3A1_LRRC4C,,BTN3A1 - LRRC4C
BTN3A1,LRRC4B,BTN3A1_LRRC4B,,BTN3A1 - LRRC4B
BTN2A1,FAM187B,BTN2A1_FAM187B,,BTN2A1 - FAM187B
PTPRT,PTPRT,PTPRT_PTPRT,,PTPRT - PTPRT
IL1RAPL1,MILR1,IL1RAPL1_MILR1,,IL1RAPL1 - MILR1
IL1RAPL1,CNTN5,IL1RAPL1_CNTN5,,IL1RAPL1 - CNTN5
IL1RAPL1,SIGLEC12,IL1RAPL1_SIGLEC12,,IL1RAPL1 - SIGLEC12
HHLA2,VSTM2B,HHLA2_VSTM2B,,HHLA2 - VSTM2B
HHLA2,VSIG8,HHLA2_VSIG8,,HHLA2 - VSIG8
CD300A,IGSF5,CD300A_IGSF5,,CD300A - IGSF5
VSIG4,KIR2DL5A,VSIG4_KIR2DL5A,,VSIG4 - KIR2DL5A
SLITRK1,ENPEP,SLITRK1_ENPEP,,SLITRK1 - ENPEP
SLITRK1,TNFRSF11B,SLITRK1_TNFRSF11B,,SLITRK1 - TNFRSF11B
SLITRK1,PTPRD,SLITRK1_PTPRD,,SLITRK1 - PTPRD
SLITRK1,PTPRS,SLITRK1_PTPRS,,SLITRK1 - PTPRS
SLAMF6,SLAMF6,SLAMF6_SLAMF6,,SLAMF6 - SLAMF6
FCRL1,VSIG8,FCRL1_VSIG8,,FCRL1 - VSIG8
CCR1,MBP,CCR1_MBP,,CCR1 - MBP
CCR1,PRNP,CCR1_PRNP,,CCR1 - PRNP
CCR4,CCKBR,CCR4_CCKBR,,CCR4 - CCKBR
CD300LB,LRRC52,CD300LB_LRRC52,,CD300LB - LRRC52
CEACAM20,VSIG8,CEACAM20_VSIG8,,CEACAM20 - VSIG8
CNTFR,LILRB4,CNTFR_LILRB4,,CNTFR - LILRB4
CNTN1,CHL1,CNTN1_CHL1,,CNTN1 - CHL1
CNTN1,IL23R,CNTN1_IL23R,,CNTN1 - IL23R
CNTN1,FCGRT,CNTN1_FCGRT,,CNTN1 - FCGRT
CNTN1,NFASC,CNTN1_NFASC,,CNTN1 - NFASC
CNTN1,PCDHB7,CNTN1_PCDHB7,,CNTN1 - PCDHB7
CNTN1,SGCG,CNTN1_SGCG,,CNTN1 - SGCG
ADORA2A,GPR37,ADORA2A_GPR37,,ADORA2A - GPR37
CR2,ILDR1,CR2_ILDR1,,CR2 - ILDR1
SIRPA,TIGIT,SIRPA_TIGIT,,SIRPA - TIGIT
CSF1R,LY6G6F,CSF1R_LY6G6F,,CSF1R - LY6G6F
CSF1R,PRTG,CSF1R_PRTG,,CSF1R - PRTG
CSF1R,TEK,CSF1R_TEK,,CSF1R - TEK
CSF2RB,ILDR2,CSF2RB_ILDR2,,CSF2RB - ILDR2
LAYN,LY6G6F,LAYN_LY6G6F,,LAYN - LY6G6F
CSF3R,CD244,CSF3R_CD244,,CSF3R - CD244
CSF3R,IGSF21,CSF3R_IGSF21,,CSF3R - IGSF21
CD300LF,IGSF5,CD300LF_IGSF5,,CD300LF - IGSF5
CTLA4,FAM200A,CTLA4_FAM200A,,CTLA4 - FAM200A
CTLA4,WBP1,CTLA4_WBP1,,CTLA4 - WBP1
CTLA4,PCDHGB4,CTLA4_PCDHGB4,,CTLA4 - PCDHGB4
CNTN4,AQPEP,CNTN4_AQPEP,,CNTN4 - AQPEP
CNTN4,APLP1,CNTN4_APLP1,,CNTN4 - APLP1
CNTN4,APP,CNTN4_APP,,CNTN4 - APP
IGSF11,CLEC2L,IGSF11_CLEC2L,,IGSF11 - CLEC2L
