Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
16334	Ins2	Secreted	16337	Insr	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04022:cGMP-PKG signaling pathway;mmu04066:HIF-1 signaling pathway;mmu04068:FoxO signaling pathway;mmu04072:Phospholipase D signaling pathway;mmu04150:mTOR signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04152:AMPK signaling pathway;mmu04211:Longevity regulating pathway;mmu04910:Insulin signaling pathway;mmu04913:Ovarian steroidogenesis;mmu04923:Regulation of lipolysis in adipocytes;mmu04930:Type II diabetes mellitus;mmu04931:Insulin resistance;mmu04932:Non-alcoholic fatty liver disease (NAFLD);mmu04960:Aldosterone-regulated sodium reabsorption	2550426	DLRP;HPMR;IUPHAR	LR05228
16334	Ins2	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		9773776		LR05229
59027	Nampt	Secreted	16337	Insr	Membrane	Secreted protein to receptor interaction		28490838	HPMR	LR05230
20411	Sorbs1	Secreted	16337	Insr	Membrane	Cytokine-cytokine receptor interaction		11374898		LR05231
18609	Pdx1	Secreted	20526	Slc2a2	Membrane	Cytokine-cytokine receptor interaction		8923459		LR05232
66805	Tspan1	Membrane	16403	Itga6	Membrane	Cell adhesion		30514341		LR05233
16403	Itga6	Membrane	12521	Cd82	Membrane	Cell adhesion		21428930		LR05234
17295	Met	Membrane	16403	Itga6	Membrane	Cell adhesion		28536399		LR05235
21825	Thbs1	ECM	16403	Itga6	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	12909644		LR05236
21826	Thbs2	ECM	16403	Itga6	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	12909644		LR05237
16403	Itga6	Membrane	11502	Adam9	Membrane	Cell adhesion		15361064;10825303	HPMR	LR05238
11835	Ar	Membrane	13649	Egfr	Membrane	Cell adhesion		15288768		LR05239
17180	Matn1	ECM	109700	Itga1	Membrane	ECM-receptor interaction		10196235		LR05240
17295	Met	Membrane	16398	Itga2	Membrane	Cell adhesion		28536399		LR05241
83996	Mmp1b	Secreted	16398	Itga2	Membrane	Secreted protein to receptor interaction		11359774;11359786		LR05242
243816	Gp6	Membrane	16398	Itga2	Membrane	Cell adhesion		19286885		LR05243
16398	Itga2	Membrane	20969	Sdc1	Membrane	Cell adhesion		18657535		LR05244
17295	Met	Membrane	16400	Itga3	Membrane	Cell adhesion		28536399		LR05248
21858	Timp2	Secreted	16400	Itga3	Membrane	Cytokine-cytokine receptor interaction		12887919;16326706		LR05249
16401	Itga4	Membrane	13522	Adam28	Membrane	Cell adhesion		11724793		LR05250
16401	Itga4	Membrane	12521	Cd82	Membrane	Cell adhesion		21428930		LR05251
16401	Itga4	Membrane	67374	Jam2	Membrane	Cell adhesion		12070135		LR05252
21825	Thbs1	ECM	16401	Itga4	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	14699013		LR05253
21826	Thbs2	ECM	16401	Itga4	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	14699013		LR05254
22371	Vwf	Secreted	16401	Itga4	Membrane	Secreted protein to receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	10816592		LR05255
30924	Angptl3	Secreted	16402	Itga5	Membrane	Secreted protein to receptor interaction		11877390		LR05256
16728	L1cam	Membrane	16402	Itga5	Membrane	Cell adhesion		10871287		LR05257
17295	Met	Membrane	16402	Itga5	Membrane	Cell adhesion		28536399		LR05258
16402	Itga5	Membrane	11491	Adam17	Membrane	Cell adhesion		14970227	HPMR	LR05259
21687	Tek	Membrane	16402	Itga5	Membrane	Cell adhesion		30185785		LR05260
22370	Vtn	ECM	16402	Itga5	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	23154389;11331280	HPMR	LR05261
12822	Col18a1	ECM	16402	Itga5	Membrane	ECM-receptor interaction		12682293;11158588	HPMR	LR05262
16402	Itga5	Membrane	23792	Adam23	Membrane	Cell adhesion		10749942	HPMR	LR05263
16402	Itga5	Membrane	11490	Adam15	Membrane	Cell adhesion		9516430;9914169	HPMR	LR05264
18815	Plg	Secreted	104099	Itga9	Membrane	Cytokine-cytokine receptor interaction		15247268	HPMR	LR05265
22371	Vwf	Secreted	104099	Itga9	Membrane	Secreted protein to receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	10816592		LR05266
104099	Itga9	Membrane	11490	Adam15	Membrane	Cell adhesion		10944520	HPMR	LR05267
22329	Vcam1	Membrane	381924	Itgad	Membrane	Cell adhesion		10438935	HPMR	LR05268
15898	Icam5	Membrane	16408	Itgal	Membrane	Cell adhesion		8995416;10741396	HPMR	LR05269
13612	Edil3	Secreted	16410	Itgav	Membrane	Cytokine-cytokine receptor interaction		11959660		LR05270
76293	Mfap4	Secreted	16419	Itgb5	Membrane	Cytokine-cytokine receptor interaction		24441829		LR05271
17304	Mfge8	Secreted	16410	Itgav	Membrane	Cytokine-cytokine receptor interaction		24441829		LR05272
18073	Nid1	ECM	16410	Itgav	Membrane	ECM-receptor interaction		9686320		LR05273
21803	Tgfb1	Secreted	16410	Itgav	Membrane	Cytokine-cytokine receptor interaction		11970960		LR05274
11490	Adam15	Membrane	16410	Itgav	Membrane	Cell adhesion		9914169		LR05275
16410	Itgav	Membrane	11502	Adam9	Membrane	Cell adhesion		15361064;11162558	HPMR	LR05276
17295	Met	Membrane	16411	Itgax	Membrane	Cell adhesion		28536399		LR05277
66805	Tspan1	Membrane	16412	Itgb1	Membrane	Cell adhesion		30514341		LR05278
114249	Npnt	Secreted	16412	Itgb1	Membrane	Cytokine-cytokine receptor interaction	mmu04512:ECM-receptor interaction	11470831	HPMR	LR05280
16852	Lgals1	ECM	16412	Itgb1	Membrane	ECM-receptor interaction		14550305		LR05281
19039	Lgals3bp	Membrane	16412	Itgb1	Membrane	Cell adhesion		9501082		LR05282
17180	Matn1	ECM	16412	Itgb1	Membrane	ECM-receptor interaction		10196235		LR05283
17295	Met	Membrane	16412	Itgb1	Membrane	Cell adhesion		28536399		LR05284
16412	Itgb1	Membrane	18417	Cldn11	Membrane	Cell adhesion		11309411		LR05285
243816	Gp6	Membrane	16412	Itgb1	Membrane	Cell adhesion		19286885		LR05286
18815	Plg	Secreted	16412	Itgb1	Membrane	Cytokine-cytokine receptor interaction		15247268	HPMR	LR05287
16412	Itgb1	Membrane	20969	Sdc1	Membrane	Cell adhesion		18657535		LR05288
20315	Cxcl12	Secreted	16412	Itgb1	Membrane	Cytokine-cytokine receptor interaction		18448868		LR05289
21817	Tgm2	Secreted	16412	Itgb1	Membrane	Cytokine-cytokine receptor interaction		10684262		LR05290
21858	Timp2	Secreted	16412	Itgb1	Membrane	Cytokine-cytokine receptor interaction		16326706		LR05291
22329	Vcam1	Membrane	16412	Itgb1	Membrane	Cell adhesion		19057841;12097820;11751331	HPMR	LR05292
22371	Vwf	Secreted	16412	Itgb1	Membrane	Secreted protein to receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu05165:Human papillomavirus infection	10816592		LR05293
16412	Itgb1	Membrane	11489	Adam12	Membrane	Cell adhesion		10944520	HPMR	LR05295
12822	Col18a1	ECM	16412	Itgb1	Membrane	ECM-receptor interaction		12682293	HPMR	LR05296
11490	Adam15	Membrane	16412	Itgb1	Membrane	Cell adhesion		9914169;10944520	HPMR	LR05297
16412	Itgb1	Membrane	11502	Adam9	Membrane	Cell adhesion		10825303	HPMR	LR05298
385643	Kng2	Secreted	16414	Itgb2	Membrane	Secreted protein to receptor interaction		10845911		LR05300
15898	Icam5	Membrane	16414	Itgb2	Membrane	Cell adhesion		8995416;10741396	HPMR	LR05301
22329	Vcam1	Membrane	16414	Itgb2	Membrane	Cell adhesion		10438935	HPMR	LR05302
67733	Itgb3bp	Membrane	16416	Itgb3	Membrane	Cell adhesion		11864709;7593198		LR05303
17304	Mfge8	Secreted	16416	Itgb3	Membrane	Cytokine-cytokine receptor interaction		24441829		LR05304
18073	Nid1	ECM	16416	Itgb3	Membrane	ECM-receptor interaction		8831898;9686320		LR05305
16416	Itgb3	Membrane	11489	Adam12	Membrane	Cell adhesion		16213489		LR05306
16416	Itgb3	Membrane	23792	Adam23	Membrane	Cell adhesion		10749942	HPMR	LR05307
11490	Adam15	Membrane	16416	Itgb3	Membrane	Cell adhesion		9516430;9914169	HPMR	LR05308
17295	Met	Membrane	192897	Itgb4	Membrane	Cell adhesion		28536399		LR05309
67733	Itgb3bp	Membrane	16419	Itgb5	Membrane	Cell adhesion		10579726		LR05310
268977	Ltbp1	Secreted	16419	Itgb5	Membrane	Cytokine-cytokine receptor interaction		12358597		LR05311
16998	Ltbp3	Secreted	16419	Itgb5	Membrane	Cytokine-cytokine receptor interaction		12358597		LR05312
16419	Itgb5	Membrane	11502	Adam9	Membrane	Cell adhesion		11162558	HPMR	LR05313
21803	Tgfb1	Secreted	16420	Itgb6	Membrane	Cytokine-cytokine receptor interaction		10025398		LR05314
22370	Vtn	ECM	16420	Itgb6	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	8120056		LR05315
22329	Vcam1	Membrane	16421	Itgb7	Membrane	Cell adhesion		12682249		LR05316
21803	Tgfb1	Secreted	320910	Itgb8	Membrane	Cytokine-cytokine receptor interaction		11970960		LR05317
16450	Jag2	Membrane	18128	Notch1	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu04658:Th1 and Th2 cell differentiation;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;11006133	DLRP;HPMR;CellphoneDB	LR05318
16450	Jag2	Membrane	18129	Notch2	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu04658:Th1 and Th2 cell differentiation;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;10958687	DLRP;CellphoneDB	LR05319
16450	Jag2	Membrane	18131	Notch3	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;11006133	DLRP;HPMR;CellphoneDB	LR05320
54721	Tyk2	Secreted	16451	Jak1	Membrane	Secreted protein to receptor interaction		14647450		LR05321
209590	Il23r	Membrane	16452	Jak2	Membrane	Cell adhesion		12023369		LR05322
16847	Lepr	Membrane	16452	Jak2	Membrane	Cell adhesion		30044226		LR05323
17295	Met	Membrane	12521	Cd82	Membrane	Cell adhesion		28536399		LR05324
16485	Kcna1	Membrane	68585	Rtn4	Membrane	Cell adhesion		14592966		LR05325
16490	Kcna2	Membrane	68585	Rtn4	Membrane	Cell adhesion		14592966		LR05326
56788	Scube2	Secreted	16542	Kdr	Membrane	Cytokine-cytokine receptor interaction		27834687		LR05327
21859	Timp3	Secreted	16542	Kdr	Membrane	Cytokine-cytokine receptor interaction		12652295		LR05328
22339	Vegfa	Secreted	16542	Kdr	Membrane	Cytokine-cytokine receptor interaction	mmu01521:EGFR tyrosine kinase inhibitor resistance;mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04370:VEGF signaling pathway;mmu04510:Focal adhesion;mmu05205:Proteoglycans in cancer;mmu04370:VEGF signaling pathway	15637071;17318185;8621427	DLRP;HPMR;IUPHAR	LR05329
22340	Vegfb	Secreted	16542	Kdr	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion	27834687		LR05330
22341	Vegfc	Secreted	16542	Kdr	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu04370:VEGF signaling pathway	8612600;11332691	DLRP;HPMR;IUPHAR	LR05331
22370	Vtn	ECM	16542	Kdr	Membrane	ECM-receptor interaction		31677479		LR05332
12822	Col18a1	ECM	16542	Kdr	Membrane	ECM-receptor interaction		12029087		LR05333
280287	Kiss1	Secreted	114229	Kiss1r	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04929:GnRH secretion	15665093;12944565;11457843;11385580	IUPHAR;HPMR	LR05334
17311	Kitl	Secreted	16590	Kit	Membrane	Cytokine-cytokine receptor interaction	mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04072:Phospholipase D signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04916:Melanogenesis;mmu05200:Pathways in cancer;mmu04080:Neuroactive ligand-receptor interaction	12036870;1375232;7680037;1698556	IUPHAR;HPMR	LR05335
80782	Klrb1b	Membrane	232409	Clec2e	Membrane	Cell adhesion		24223577	CellphoneDB	LR05337
385643	Kng2	Secreted	17064	Cd93	Membrane	Secreted protein to receptor interaction		12213329;8710908		LR05338
385643	Kng2	Secreted	242093	Rxfp4	Membrane	Secreted protein to receptor interaction		14530218		LR05339
385643	Kng2	Secreted	18793	Plaur	Membrane	Secreted protein to receptor interaction		14764580		LR05340
385643	Kng2	Secreted	238252	Gpr135	Membrane	Secreted protein to receptor interaction		14530218;1374385	HPMR	LR05341
100043254	Nps	Secreted	319239	Npsr1	Membrane	Secreted protein to receptor interaction		15312648;19732772	IUPHAR;HPMR	LR05342
16728	L1cam	Membrane	12661	Chl1	Membrane	Cell adhesion		32822567		LR05343
16728	L1cam	Membrane	16728	L1cam	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	18701456	CellphoneDB	LR05344
16774	Lama3	ECM	15529	Sdc2	Membrane	ECM-receptor interaction		11373281		LR05352
16776	Lama5	ECM	57278	Bcam	Membrane	ECM-receptor interaction		12244066;11133776		LR05359
16819	Lcn2	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		15670845		LR05377
100102	Pcsk9	Secreted	16835	Ldlr	Membrane	Cytokine-cytokine receptor interaction		29209441		LR05378
16835	Ldlr	Membrane	16971	Lrp1	Membrane	Cell adhesion		12871303		LR05379
16835	Ldlr	Membrane	14725	Lrp2	Membrane	Cell adhesion		12871303		LR05380
16835	Ldlr	Membrane	435965	Lrp3	Membrane	Cell adhesion		12871303		LR05381
16835	Ldlr	Membrane	228357	Lrp4	Membrane	Cell adhesion		12871303		LR05382
16976	Lrpap1	Membrane	16835	Ldlr	Membrane	Cell adhesion		7822276		LR05383
16846	Lep	Secreted	16847	Lepr	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04080:Neuroactive ligand-receptor interaction;mmu04152:AMPK signaling pathway;mmu04630:Jak-STAT signaling pathway;mmu04920:Adipocytokine signaling pathway;mmu04932:Non-alcoholic fatty liver disease (NAFLD);mmu04080:Neuroactive ligand-receptor interaction	9463481;8608603	DLRP;HPMR;IUPHAR	LR05384
16846	Lep	Secreted	320563	Islr2	Membrane	Secreted protein to receptor interaction		32822567		LR05385
16852	Lgals1	ECM	19264	Ptprc	Membrane	ECM-receptor interaction		10369126		LR05386
16854	Lgals3	Secreted	84004	Mcam	Membrane	Cytokine-cytokine receptor interaction		28364041		LR05387
102857	Slc6a8	Secreted	16880	Lifr	Membrane	Secreted protein to receptor interaction		26187859		LR05388
15450	Lipc	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		7721852		LR05389
102638913	Gm6619	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		10073957		LR05390
16956	Lpl	Membrane	68453	Gpihbp1	Membrane	Cell adhesion		17403372		LR05391
16956	Lpl	Membrane	16971	Lrp1	Membrane	Cell adhesion	mmu05010:Alzheimer disease	7510694;1281473;7989348		LR05392
16956	Lpl	Membrane	14725	Lrp2	Membrane	Cell adhesion		7686151		LR05393
16956	Lpl	Membrane	20969	Sdc1	Membrane	Cell adhesion		31543446		LR05394
16956	Lpl	Membrane	22359	Vldlr	Membrane	Cell adhesion		7592875		LR05395
21803	Tgfb1	Secreted	210126	Lpp	Membrane	Cytokine-cytokine receptor interaction		23447672		LR05396
59287	Ncstn	Membrane	16971	Lrp1	Membrane	Cell adhesion		16973241		LR05397
16976	Lrpap1	Membrane	16971	Lrp1	Membrane	Cell adhesion		10747918;1374383;1718973;14596620	HPMR	LR05398
17195	Mbl2	Secreted	16971	Lrp1	Membrane	Secreted protein to receptor interaction		21054788		LR05399
17242	Mdk	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		10772929;28356350		LR05400
17395	Mmp9	ECM	16971	Lrp1	Membrane	ECM-receptor interaction		11279011	HPMR	LR05401
17386	Mmp13	ECM	16971	Lrp1	Membrane	ECM-receptor interaction		10514495	HPMR	LR05402
18787	Serpine1	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		15001579	HPMR	LR05403
18591	Pdgfb	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		11854294		LR05404
20702	Serpina1c	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		8626456;15131125	HPMR	LR05405
20720	Serpine2	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		14596620	HPMR	LR05406
18791	Plat	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		10632583;1502153;11560943	HPMR	LR05407
18792	Plau	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		11560943	HPMR	LR05408
19156	Psap	Secreted	16971	Lrp1	Membrane	Secreted protein to receptor interaction		9707421	HPMR	LR05409
21825	Thbs1	ECM	16971	Lrp1	Membrane	ECM-receptor interaction		9045712;14991768		LR05410
22416	Wnt3a	Secreted	16971	Lrp1	Membrane	Secreted protein to receptor interaction		14739301		LR05411
16976	Lrpap1	Membrane	14725	Lrp2	Membrane	Cell adhesion		7512726		LR05412
17242	Mdk	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		10772929		LR05413
18787	Serpine1	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		8344937		LR05414
18792	Plau	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		8344937		LR05415
20423	Shh	Membrane	14725	Lrp2	Membrane	Cell adhesion	mmu04340:Hedgehog signaling pathway	30613383		LR05416
21825	Thbs1	ECM	14725	Lrp2	Membrane	ECM-receptor interaction		12871303		LR05417
21826	Thbs2	ECM	14725	Lrp2	Membrane	ECM-receptor interaction		12871303		LR05418
22287	Scgb1a1	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		11278724		LR05419
65969	Cubn	Membrane	14725	Lrp2	Membrane	Cell adhesion		11595644;11994745		LR05420
11603	Agrn	ECM	228357	Lrp4	Membrane	ECM-receptor interaction		18848351		LR05421
21825	Thbs1	ECM	228357	Lrp4	Membrane	ECM-receptor interaction		12871303		LR05422
21826	Thbs2	ECM	228357	Lrp4	Membrane	ECM-receptor interaction		12871303		LR05423
13380	Dkk1	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	29925589;11357136;11448771;12527209	HPMR	LR05424
234130	Dkk4	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	29925589		LR05425
56811	Dkk2	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	29925589;11357136;11742004;12527209	HPMR	LR05426
192199	Rspo1	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction		18400942	HPMR	LR05427
74499	Sost	Secreted	16974	Lrp6	Membrane	Cytokine-cytokine receptor interaction	mmu04310:Wnt signaling pathway	15778503	HPMR	LR05428
22418	Wnt5a	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction	mmu04150:mTOR signaling pathway;mmu05200:Pathways in cancer	18606138		LR05429
73016	Kremen2	Membrane	16974	Lrp6	Membrane	Cell adhesion		29925589		LR05430
84035	Kremen1	Membrane	16974	Lrp6	Membrane	Cell adhesion		29925589		LR05431
72780	Rspo3	Secreted	16974	Lrp6	Membrane	Secreted protein to receptor interaction		16543246		LR05432
13380	Dkk1	Secreted	16973	Lrp5	Membrane	Cytokine-cytokine receptor interaction	mmu04310:Wnt signaling pathway	11516963		LR05433
234130	Dkk4	Secreted	16973	Lrp5	Membrane	Secreted protein to receptor interaction	mmu04310:Wnt signaling pathway	29925589		LR05434
74499	Sost	Secreted	16973	Lrp5	Membrane	Cytokine-cytokine receptor interaction	mmu04310:Wnt signaling pathway	15778503	HPMR	LR05435
21825	Thbs1	ECM	16973	Lrp5	Membrane	ECM-receptor interaction		7775583		LR05436
16976	Lrpap1	Membrane	54135	Lsr	Membrane	Cell adhesion		7615497		LR05437
16976	Lrpap1	Membrane	20661	Sort1	Membrane	Cell adhesion		9013611		LR05438
16976	Lrpap1	Membrane	20660	Sorl1	Membrane	Cell adhesion		11557679;8940146		LR05439
16976	Lrpap1	Membrane	22359	Vldlr	Membrane	Cell adhesion		10571241;7592875		LR05440
16976	Lrpap1	Membrane	16975	Lrp8	Membrane	Cell adhesion		12899622		LR05441
16992	Lta	Secreted	21937	Tnfrsf1a	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor	8387891	DLRP;IUPHAR	LR05442
16992	Lta	Secreted	21938	Tnfrsf1b	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04668:TNF signaling pathway	8123048;2160731;9552007	DLRP;IUPHAR	LR05443
