Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
CALCA,RAMP3,CALCA_RAMP3,CALCA - RAMP3
CALCA,VIPR1,CALCA_VIPR1,CALCA - VIPR1
CALCA,CALCR,CALCA_CALCR,CALCA - CALCR
CALCA,RAMP1,CALCA_RAMP1,CALCA - RAMP1
CALCA,CALCRL,CALCA_CALCRL,CALCA - CALCRL
COL4A5,CD47,COL4A5_CD47,COL4A5 - CD47
COL4A5,ITGAV,COL4A5_ITGAV,COL4A5 - ITGAV
COL4A5,CD93,COL4A5_CD93,COL4A5 - CD93
COL4A5,ITGA2,COL4A5_ITGA2,COL4A5 - ITGA2
COL4A5,ITGA1,COL4A5_ITGA1,COL4A5 - ITGA1
COL4A5,ITGB1,COL4A5_ITGB1,COL4A5 - ITGB1
SLIT3,ROBO2,SLIT3_ROBO2,SLIT3 - ROBO2
SLIT3,ROBO1,SLIT3_ROBO1,SLIT3 - ROBO1
PMCH,MCHR2,PMCH_MCHR2,PMCH - MCHR2
PMCH,MCHR1,PMCH_MCHR1,PMCH - MCHR1
PMCH,GRM7,PMCH_GRM7,PMCH - GRM7
PMCH,MTNR1A,PMCH_MTNR1A,PMCH - MTNR1A
PMCH,ADRA2A,PMCH_ADRA2A,PMCH - ADRA2A
COL7A1,ITGB1,COL7A1_ITGB1,COL7A1 - ITGB1
COL7A1,ITGA2,COL7A1_ITGA2,COL7A1 - ITGA2
NPB,ADRA2A,NPB_ADRA2A,NPB - ADRA2A
NPB,MTNR1A,NPB_MTNR1A,NPB - MTNR1A
NPB,GRM7,NPB_GRM7,NPB - GRM7
NPB,NPBWR2,NPB_NPBWR2,NPB - NPBWR2
NPB,NPBWR1,NPB_NPBWR1,NPB - NPBWR1
GH2,GHR,GH2_GHR,GH2 - GHR
BTLA,VTCN1,BTLA_VTCN1,BTLA - VTCN1
BTLA,CD247,BTLA_CD247,BTLA - CD247
BTLA,CD79A,BTLA_CD79A,BTLA - CD79A
BTLA,TNFRSF14,BTLA_TNFRSF14,BTLA - TNFRSF14
TAC4,TACR3,TAC4_TACR3,TAC4 - TACR3
TAC4,TACR1,TAC4_TACR1,TAC4 - TACR1
TAC4,TACR2,TAC4_TACR2,TAC4 - TACR2
FGF3,FGFR2,FGF3_FGFR2,FGF3 - FGFR2
FGF3,FGFR3,FGF3_FGFR3,FGF3 - FGFR3
FGF3,FGFR4,FGF3_FGFR4,FGF3 - FGFR4
FGF3,FGFR1,FGF3_FGFR1,FGF3 - FGFR1
GHRL,TBXA2R,GHRL_TBXA2R,GHRL - TBXA2R
GHRL,PTGER3,GHRL_PTGER3,GHRL - PTGER3
GHRL,GHRHR,GHRL_GHRHR,GHRL - GHRHR
GHRL,GPR39,GHRL_GPR39,GHRL - GPR39
GHRL,MLNR,GHRL_MLNR,GHRL - MLNR
GHRL,GHSR,GHRL_GHSR,GHRL - GHSR
GHRL,PTGIR,GHRL_PTGIR,GHRL - PTGIR
HSP90AA1,CFTR,HSP90AA1_CFTR,HSP90AA1 - CFTR
HSP90AA1,FGFR3,HSP90AA1_FGFR3,HSP90AA1 - FGFR3
HSP90AA1,EGFR,HSP90AA1_EGFR,HSP90AA1 - EGFR
HSP90AA1,LRP1,HSP90AA1_LRP1,HSP90AA1 - LRP1
HSP90AA1,ERBB2,HSP90AA1_ERBB2,HSP90AA1 - ERBB2
HSP90AA1,ITGB3,HSP90AA1_ITGB3,HSP90AA1 - ITGB3
FGG,ITGB3,FGG_ITGB3,FGG - ITGB3
FGG,ITGAV,FGG_ITGAV,FGG - ITGAV
FGG,ITGA5,FGG_ITGA5,FGG - ITGA5
FGG,TLR4,FGG_TLR4,FGG - TLR4
FGG,ITGA2B,FGG_ITGA2B,FGG - ITGA2B
FGG,ITGB1,FGG_ITGB1,FGG - ITGB1
FGG,ITGB2,FGG_ITGB2,FGG - ITGB2
CXCL14,CXCR4,CXCL14_CXCR4,CXCL14 - CXCR4
EDN3,KEL,EDN3_KEL,EDN3 - KEL
EDN3,EDNRB,EDN3_EDNRB,EDN3 - EDNRB
EDN3,EDNRA,EDN3_EDNRA,EDN3 - EDNRA
RTN4,TNFRSF19,RTN4_TNFRSF19,RTN4 - TNFRSF19
RTN4,GJB2,RTN4_GJB2,RTN4 - GJB2
RTN4,RTN4R,RTN4_RTN4R,RTN4 - RTN4R
RTN4,CNTNAP1,RTN4_CNTNAP1,RTN4 - CNTNAP1
RTN4,NGFR,RTN4_NGFR,RTN4 - NGFR
RTN4,RTN4RL1,RTN4_RTN4RL1,RTN4 - RTN4RL1
RTN4,LINGO1,RTN4_LINGO1,RTN4 - LINGO1
C1QTNF1,AVPR2,C1QTNF1_AVPR2,C1QTNF1 - AVPR2
DMP1,PHEX,DMP1_PHEX,DMP1 - PHEX
DMP1,ITGB3,DMP1_ITGB3,DMP1 - ITGB3
NTN4,DCC,NTN4_DCC,NTN4 - DCC
NTN4,UNC5A,NTN4_UNC5A,NTN4 - UNC5A
WNT7B,LRP5,WNT7B_LRP5,WNT7B - LRP5
WNT7B,FZD1,WNT7B_FZD1,WNT7B - FZD1
WNT7B,FZD4,WNT7B_FZD4,WNT7B - FZD4
WNT7B,FZD10,WNT7B_FZD10,WNT7B - FZD10
WNT7B,TMED5,WNT7B_TMED5,WNT7B - TMED5
PTN,PTPRZ1,PTN_PTPRZ1,PTN - PTPRZ1
PTN,PTPRS,PTN_PTPRS,PTN - PTPRS
PTN,PTPRB,PTN_PTPRB,PTN - PTPRB
PTN,SDC3,PTN_SDC3,PTN - SDC3
PTN,SDC1,PTN_SDC1,PTN - SDC1
PTN,ALK,PTN_ALK,PTN - ALK
NCR3LG1,NCR3,NCR3LG1_NCR3,NCR3LG1 - NCR3
COL9A3,MAG,COL9A3_MAG,COL9A3 - MAG
COL9A3,ITGB1,COL9A3_ITGB1,COL9A3 - ITGB1
SLPI,PLSCR4,SLPI_PLSCR4,SLPI - PLSCR4
SLPI,CD4,SLPI_CD4,SLPI - CD4
ICAM4,RHAG,ICAM4_RHAG,ICAM4 - RHAG
ICAM4,ITGB1,ICAM4_ITGB1,ICAM4 - ITGB1
ICAM4,ITGA4,ICAM4_ITGA4,ICAM4 - ITGA4
ICAM4,ITGAL,ICAM4_ITGAL,ICAM4 - ITGAL
ICAM4,ITGB2,ICAM4_ITGB2,ICAM4 - ITGB2
ICAM4,ITGAM,ICAM4_ITGAM,ICAM4 - ITGAM
ICAM4,ITGB3,ICAM4_ITGB3,ICAM4 - ITGB3
ICAM4,ITGAV,ICAM4_ITGAV,ICAM4 - ITGAV
ICAM4,ITGA2B,ICAM4_ITGA2B,ICAM4 - ITGA2B
TNFSF13,TNFRSF11B,TNFSF13_TNFRSF11B,TNFSF13 - TNFRSF11B
TNFSF13,TNFRSF14,TNFSF13_TNFRSF14,TNFSF13 - TNFRSF14
TNFSF13,TNFRSF13B,TNFSF13_TNFRSF13B,TNFSF13 - TNFRSF13B
TNFSF13,SDC2,TNFSF13_SDC2,TNFSF13 - SDC2
TNFSF13,TNFRSF1A,TNFSF13_TNFRSF1A,TNFSF13 - TNFRSF1A
TNFSF13,TNFRSF17,TNFSF13_TNFRSF17,TNFSF13 - TNFRSF17
TNFSF13,FAS,TNFSF13_FAS,TNFSF13 - FAS
HMGB1,TLR9,HMGB1_TLR9,HMGB1 - TLR9
HMGB1,CD163,HMGB1_CD163,HMGB1 - CD163
HMGB1,AGER,HMGB1_AGER,HMGB1 - AGER
HMGB1,CXCR4,HMGB1_CXCR4,HMGB1 - CXCR4
HMGB1,SDC1,HMGB1_SDC1,HMGB1 - SDC1
HMGB1,THBD,HMGB1_THBD,HMGB1 - THBD
HMGB1,TLR4,HMGB1_TLR4,HMGB1 - TLR4
HMGB1,TLR2,HMGB1_TLR2,HMGB1 - TLR2
FYN,SPN,FYN_SPN,FYN - SPN
FYN,THY1,FYN_THY1,FYN - THY1
FN1,IL17RC,FN1_IL17RC,FN1 - IL17RC
FN1,ITGA9,FN1_ITGA9,FN1 - ITGA9
FN1,NT5E,FN1_NT5E,FN1 - NT5E
FN1,CD79A,FN1_CD79A,FN1 - CD79A
FN1,ROBO4,FN1_ROBO4,FN1 - ROBO4
FN1,ITGA3,FN1_ITGA3,FN1 - ITGA3
FN1,MAG,FN1_MAG,FN1 - MAG
FN1,TNFRSF11B,FN1_TNFRSF11B,FN1 - TNFRSF11B
FN1,ITGA8,FN1_ITGA8,FN1 - ITGA8
FN1,ITGA2B,FN1_ITGA2B,FN1 - ITGA2B
FN1,ITGA6,FN1_ITGA6,FN1 - ITGA6
FN1,C5AR1,FN1_C5AR1,FN1 - C5AR1
FN1,ITGA2,FN1_ITGA2,FN1 - ITGA2
FN1,PLAUR,FN1_PLAUR,FN1 - PLAUR
FN1,ITGA5,FN1_ITGA5,FN1 - ITGA5
FN1,FLT4,FN1_FLT4,FN1 - FLT4
FN1,TMPRSS6,FN1_TMPRSS6,FN1 - TMPRSS6
FN1,DPP4,FN1_DPP4,FN1 - DPP4
FN1,SDC2,FN1_SDC2,FN1 - SDC2
FN1,ITGAV,FN1_ITGAV,FN1 - ITGAV
FN1,ITGB6,FN1_ITGB6,FN1 - ITGB6
FN1,ITGB8,FN1_ITGB8,FN1 - ITGB8
FN1,ITGB3,FN1_ITGB3,FN1 - ITGB3
FN1,CD44,FN1_CD44,FN1 - CD44
FN1,ITGB7,FN1_ITGB7,FN1 - ITGB7
FN1,ITGA4,FN1_ITGA4,FN1 - ITGA4
FN1,ITGB1,FN1_ITGB1,FN1 - ITGB1
FN1,COL13A1,FN1_COL13A1,FN1 - COL13A1
FN1,TSHR,FN1_TSHR,FN1 - TSHR
COL18A1,ITGB5,COL18A1_ITGB5,COL18A1 - ITGB5
COL18A1,ITGB1,COL18A1_ITGB1,COL18A1 - ITGB1
COL18A1,ITGB3,COL18A1_ITGB3,COL18A1 - ITGB3
COL18A1,ITGA5,COL18A1_ITGA5,COL18A1 - ITGA5
COL18A1,KDR,COL18A1_KDR,COL18A1 - KDR
COL18A1,ITGA3,COL18A1_ITGA3,COL18A1 - ITGA3
COL18A1,GPC4,COL18A1_GPC4,COL18A1 - GPC4
COL18A1,GPC1,COL18A1_GPC1,COL18A1 - GPC1
HP,CD22,HP_CD22,HP - CD22
HP,ASGR2,HP_ASGR2,HP - ASGR2
HP,CD163,HP_CD163,HP - CD163
HP,TLR4,HP_TLR4,HP - TLR4
HP,ITGAM,HP_ITGAM,HP - ITGAM
HP,ASGR1,HP_ASGR1,HP - ASGR1
HP,ITGB2,HP_ITGB2,HP - ITGB2
RSPO1,LGR6,RSPO1_LGR6,RSPO1 - LGR6
RSPO1,LGR4,RSPO1_LGR4,RSPO1 - LGR4
RSPO1,LGR5,RSPO1_LGR5,RSPO1 - LGR5
RSPO1,LRP6,RSPO1_LRP6,RSPO1 - LRP6
RSPO1,FZD8,RSPO1_FZD8,RSPO1 - FZD8
RSPO1,ZNRF3,RSPO1_ZNRF3,RSPO1 - ZNRF3
RSPO3,FZD8,RSPO3_FZD8,RSPO3 - FZD8
RSPO3,LRP6,RSPO3_LRP6,RSPO3 - LRP6
RSPO3,SDC4,RSPO3_SDC4,RSPO3 - SDC4
RSPO3,LGR5,RSPO3_LGR5,RSPO3 - LGR5
RSPO3,LGR4,RSPO3_LGR4,RSPO3 - LGR4
RSPO3,LGR6,RSPO3_LGR6,RSPO3 - LGR6
ADAM15,ITGB1,ADAM15_ITGB1,ADAM15 - ITGB1
ADAM15,ITGB3,ADAM15_ITGB3,ADAM15 - ITGB3
ADAM15,ITGAV,ADAM15_ITGAV,ADAM15 - ITGAV
ADAM15,ITGA5,ADAM15_ITGA5,ADAM15 - ITGA5
ADAM15,ITGA9,ADAM15_ITGA9,ADAM15 - ITGA9
CALM1,TRPC5,CALM1_TRPC5,CALM1 - TRPC5
CALM1,MIP,CALM1_MIP,CALM1 - MIP
CALM1,KCNN4,CALM1_KCNN4,CALM1 - KCNN4
CALM1,GLP2R,CALM1_GLP2R,CALM1 - GLP2R
CALM1,CACNA1C,CALM1_CACNA1C,CALM1 - CACNA1C
CALM1,KCNQ1,CALM1_KCNQ1,CALM1 - KCNQ1
CALM1,SCTR,CALM1_SCTR,CALM1 - SCTR
CALM1,PDE1B,CALM1_PDE1B,CALM1 - PDE1B
CALM1,CNGA2,CALM1_CNGA2,CALM1 - CNGA2
CALM1,CRHR1,CALM1_CRHR1,CALM1 - CRHR1
CALM1,SCN4A,CALM1_SCN4A,CALM1 - SCN4A
CALM1,ADCY8,CALM1_ADCY8,CALM1 - ADCY8
CALM1,INSR,CALM1_INSR,CALM1 - INSR
CALM1,MYLK,CALM1_MYLK,CALM1 - MYLK
CALM1,PDE1A,CALM1_PDE1A,CALM1 - PDE1A
CALM1,PDE1C,CALM1_PDE1C,CALM1 - PDE1C
CALM1,GP6,CALM1_GP6,CALM1 - GP6
CALM1,AQP6,CALM1_AQP6,CALM1 - AQP6
CALM1,MYLK2,CALM1_MYLK2,CALM1 - MYLK2
CALM1,SCN10A,CALM1_SCN10A,CALM1 - SCN10A
CALM1,AQP1,CALM1_AQP1,CALM1 - AQP1
CALM1,PTH2R,CALM1_PTH2R,CALM1 - PTH2R
CALM1,KCNQ3,CALM1_KCNQ3,CALM1 - KCNQ3
CALM1,KCNQ5,CALM1_KCNQ5,CALM1 - KCNQ5
CALM1,GRM3,CALM1_GRM3,CALM1 - GRM3
CALM1,GRM4,CALM1_GRM4,CALM1 - GRM4
CALM1,TRPC3,CALM1_TRPC3,CALM1 - TRPC3
CALM1,PTPRA,CALM1_PTPRA,CALM1 - PTPRA
CALM1,GLP1R,CALM1_GLP1R,CALM1 - GLP1R
CALM1,HMMR,CALM1_HMMR,CALM1 - HMMR
CALM1,FAS,CALM1_FAS,CALM1 - FAS
CALM1,OPRM1,CALM1_OPRM1,CALM1 - OPRM1
CALM1,SELL,CALM1_SELL,CALM1 - SELL
CALM1,CALCR,CALM1_CALCR,CALM1 - CALCR
CALM1,HTR2C,CALM1_HTR2C,CALM1 - HTR2C
CALM1,RYR2,CALM1_RYR2,CALM1 - RYR2
CALM1,GRM5,CALM1_GRM5,CALM1 - GRM5
CALM1,VIPR1,CALM1_VIPR1,CALM1 - VIPR1
CALM1,ADCYAP1R1,CALM1_ADCYAP1R1,CALM1 - ADCYAP1R1
CALM1,EGFR,CALM1_EGFR,CALM1 - EGFR
CALM1,GRM7,CALM1_GRM7,CALM1 - GRM7
COL9A1,ITGB1,COL9A1_ITGB1,COL9A1 - ITGB1
COL9A1,MAG,COL9A1_MAG,COL9A1 - MAG
GIP,GIPR,GIP_GIPR,GIP - GIPR
GIP,INSR,GIP_INSR,GIP - INSR
GIP,TSHR,GIP_TSHR,GIP - TSHR
GIP,GPR84,GIP_GPR84,GIP - GPR84
GIP,ADRB2,GIP_ADRB2,GIP - ADRB2
GIP,GPR20,GIP_GPR20,GIP - GPR20
GIP,ADRB3,GIP_ADRB3,GIP - ADRB3
GIP,ADCYAP1R1,GIP_ADCYAP1R1,GIP - ADCYAP1R1
GIP,RAMP2,GIP_RAMP2,GIP - RAMP2
GIP,PTH1R,GIP_PTH1R,GIP - PTH1R
GIP,VIPR1,GIP_VIPR1,GIP - VIPR1
GIP,RAMP3,GIP_RAMP3,GIP - RAMP3
GIP,DPP4,GIP_DPP4,GIP - DPP4
APOA4,LDLR,APOA4_LDLR,APOA4 - LDLR
APOA4,LRP2,APOA4_LRP2,APOA4 - LRP2
APOA4,LRP1,APOA4_LRP1,APOA4 - LRP1
SEMA4F,NRP2,SEMA4F_NRP2,SEMA4F - NRP2
GAD1,GRM4,GAD1_GRM4,GAD1 - GRM4
ITIH2,FCER1A,ITIH2_FCER1A,ITIH2 - FCER1A
ALKAL1,ALK,ALKAL1_ALK,ALKAL1 - ALK
NLGN3,NRXN3,NLGN3_NRXN3,NLGN3 - NRXN3
NLGN3,NRXN1,NLGN3_NRXN1,NLGN3 - NRXN1
NLGN3,NRXN2,NLGN3_NRXN2,NLGN3 - NRXN2
CCL20,CCR6,CCL20_CCR6,CCL20 - CCR6
CCL20,MTNR1A,CCL20_MTNR1A,CCL20 - MTNR1A
CCL20,ADRA2A,CCL20_ADRA2A,CCL20 - ADRA2A
CCL20,GRM7,CCL20_GRM7,CCL20 - GRM7
CCL20,CXCR3,CCL20_CXCR3,CCL20 - CXCR3
FGF17,FGFR2,FGF17_FGFR2,FGF17 - FGFR2
FGF17,FGFR3,FGF17_FGFR3,FGF17 - FGFR3
FGF17,FGFR4,FGF17_FGFR4,FGF17 - FGFR4
FGF17,FGFR1,FGF17_FGFR1,FGF17 - FGFR1
PYY,GRM7,PYY_GRM7,PYY - GRM7
PYY,MTNR1A,PYY_MTNR1A,PYY - MTNR1A
PYY,ADRA2A,PYY_ADRA2A,PYY - ADRA2A
PYY,DPP4,PYY_DPP4,PYY - DPP4
PYY,NPY5R,PYY_NPY5R,PYY - NPY5R
PYY,NPY1R,PYY_NPY1R,PYY - NPY1R
PYY,NPY4R,PYY_NPY4R,PYY - NPY4R
PYY,FAP,PYY_FAP,PYY - FAP
PYY,NPY2R,PYY_NPY2R,PYY - NPY2R
F8,ASGR2,F8_ASGR2,F8 - ASGR2
F8,LDLR,F8_LDLR,F8 - LDLR
F8,LRP1,F8_LRP1,F8 - LRP1
COL4A2,ITGB5,COL4A2_ITGB5,COL4A2 - ITGB5
COL4A2,ITGB3,COL4A2_ITGB3,COL4A2 - ITGB3
COL4A2,CD93,COL4A2_CD93,COL4A2 - CD93
LAMC3,ITGA2,LAMC3_ITGA2,LAMC3 - ITGA2
LAMC3,ITGA6,LAMC3_ITGA6,LAMC3 - ITGA6
LAMC3,ITGB1,LAMC3_ITGB1,LAMC3 - ITGB1
LAMC3,ITGB4,LAMC3_ITGB4,LAMC3 - ITGB4
LAMC3,ITGA3,LAMC3_ITGA3,LAMC3 - ITGA3
CCL28,ADRA2A,CCL28_ADRA2A,CCL28 - ADRA2A
CCL28,MTNR1A,CCL28_MTNR1A,CCL28 - MTNR1A
CCL28,GRM7,CCL28_GRM7,CCL28 - GRM7
CCL28,CCR10,CCL28_CCR10,CCL28 - CCR10
CCL28,CCR3,CCL28_CCR3,CCL28 - CCR3
CCL28,ACKR2,CCL28_ACKR2,CCL28 - ACKR2
CXCL9,DPP4,CXCL9_DPP4,CXCL9 - DPP4
CXCL9,CCR3,CXCL9_CCR3,CXCL9 - CCR3
CXCL9,CXCR3,CXCL9_CXCR3,CXCL9 - CXCR3
CXCL9,GRM7,CXCL9_GRM7,CXCL9 - GRM7
CXCL9,MTNR1A,CXCL9_MTNR1A,CXCL9 - MTNR1A
CXCL9,ADRA2A,CXCL9_ADRA2A,CXCL9 - ADRA2A
CXCL9,FCGR2A,CXCL9_FCGR2A,CXCL9 - FCGR2A
CXCL9,KIR2DL3,CXCL9_KIR2DL3,CXCL9 - KIR2DL3
COL6A1,ITGB1,COL6A1_ITGB1,COL6A1 - ITGB1
COL6A1,ITGA6,COL6A1_ITGA6,COL6A1 - ITGA6
COL6A1,ITGA1,COL6A1_ITGA1,COL6A1 - ITGA1
COL6A1,ITGA2,COL6A1_ITGA2,COL6A1 - ITGA2
TGM2,ITGB3,TGM2_ITGB3,TGM2 - ITGB3
TGM2,SDC4,TGM2_SDC4,TGM2 - SDC4
TGM2,ITGB1,TGM2_ITGB1,TGM2 - ITGB1
TGM2,ITGA4,TGM2_ITGA4,TGM2 - ITGA4
TGM2,ITGA9,TGM2_ITGA9,TGM2 - ITGA9
TGM2,ADGRG1,TGM2_ADGRG1,TGM2 - ADGRG1
TGM2,TBXA2R,TGM2_TBXA2R,TGM2 - TBXA2R
CNTF,CNTFR,CNTF_CNTFR,CNTF - CNTFR
CNTF,LIFR,CNTF_LIFR,CNTF - LIFR
CNTF,IL6ST,CNTF_IL6ST,CNTF - IL6ST
CNTF,EGFR,CNTF_EGFR,CNTF - EGFR
CNTF,IL6R,CNTF_IL6R,CNTF - IL6R
AGT,ADRA2A,AGT_ADRA2A,AGT - ADRA2A
AGT,MTNR1A,AGT_MTNR1A,AGT - MTNR1A
AGT,GRM7,AGT_GRM7,AGT - GRM7
AGT,LRP2,AGT_LRP2,AGT - LRP2
AGT,AGTR1,AGT_AGTR1,AGT - AGTR1
AGT,AGTR2,AGT_AGTR2,AGT - AGTR2
AGT,ENPEP,AGT_ENPEP,AGT - ENPEP
AGT,MAS1,AGT_MAS1,AGT - MAS1
DLL1,NOTCH3,DLL1_NOTCH3,DLL1 - NOTCH3
DLL1,NOTCH2,DLL1_NOTCH2,DLL1 - NOTCH2
DLL1,NOTCH1,DLL1_NOTCH1,DLL1 - NOTCH1
DLL1,NOTCH4,DLL1_NOTCH4,DLL1 - NOTCH4
THBS2,NOTCH4,THBS2_NOTCH4,THBS2 - NOTCH4
THBS2,NOTCH3,THBS2_NOTCH3,THBS2 - NOTCH3
THBS2,ITGA4,THBS2_ITGA4,THBS2 - ITGA4
THBS2,ITGB1,THBS2_ITGB1,THBS2 - ITGB1
THBS2,CD47,THBS2_CD47,THBS2 - CD47
THBS2,ITGB3,THBS2_ITGB3,THBS2 - ITGB3
THBS2,ITGA6,THBS2_ITGA6,THBS2 - ITGA6
THBS2,CD36,THBS2_CD36,THBS2 - CD36
LEFTY2,ACVR2B,LEFTY2_ACVR2B,LEFTY2 - ACVR2B
LEFTY2,ACVR1B,LEFTY2_ACVR1B,LEFTY2 - ACVR1B
LEFTY2,ACVR2A,LEFTY2_ACVR2A,LEFTY2 - ACVR2A
TGFB2,TGFBR3,TGFB2_TGFBR3,TGFB2 - TGFBR3
TGFB2,TGFBR2,TGFB2_TGFBR2,TGFB2 - TGFBR2
TGFB2,ENG,TGFB2_ENG,TGFB2 - ENG
TGFB2,ACVR1,TGFB2_ACVR1,TGFB2 - ACVR1
TGFB2,TGFBR1,TGFB2_TGFBR1,TGFB2 - TGFBR1
C4BPA,BMPR2,C4BPA_BMPR2,C4BPA - BMPR2
C4BPA,LRP1,C4BPA_LRP1,C4BPA - LRP1
C4BPA,CD40,C4BPA_CD40,C4BPA - CD40
VIP,SCTR,VIP_SCTR,VIP - SCTR
VIP,NPR3,VIP_NPR3,VIP - NPR3
VIP,AVPR1A,VIP_AVPR1A,VIP - AVPR1A
VIP,ADRB3,VIP_ADRB3,VIP - ADRB3
VIP,ADRB2,VIP_ADRB2,VIP - ADRB2
VIP,VIPR2,VIP_VIPR2,VIP - VIPR2
VIP,GPR84,VIP_GPR84,VIP - GPR84
VIP,TSHR,VIP_TSHR,VIP - TSHR
VIP,RAMP3,VIP_RAMP3,VIP - RAMP3
VIP,GPR20,VIP_GPR20,VIP - GPR20
VIP,RAMP2,VIP_RAMP2,VIP - RAMP2
VIP,VIPR1,VIP_VIPR1,VIP - VIPR1
VIP,PTH1R,VIP_PTH1R,VIP - PTH1R
VIP,ADCYAP1R1,VIP_ADCYAP1R1,VIP - ADCYAP1R1
VIP,RAMP1,VIP_RAMP1,VIP - RAMP1
VIP,DPP4,VIP_DPP4,VIP - DPP4
CFH,ITGAM,CFH_ITGAM,CFH - ITGAM
CFH,SELL,CFH_SELL,CFH - SELL
PTGS2,CAV1,PTGS2_CAV1,PTGS2 - CAV1
PTGS2,PTGDR2,PTGS2_PTGDR2,PTGS2 - PTGDR2
PTGS2,ALOX5,PTGS2_ALOX5,PTGS2 - ALOX5
FASLG,TNFRSF6B,FASLG_TNFRSF6B,FASLG - TNFRSF6B
FASLG,FAS,FASLG_FAS,FASLG - FAS
FASLG,TNFRSF10B,FASLG_TNFRSF10B,FASLG - TNFRSF10B
FASLG,TNFRSF1A,FASLG_TNFRSF1A,FASLG - TNFRSF1A
XCL1,ADGRV1,XCL1_ADGRV1,XCL1 - ADGRV1
XCL1,XCR1,XCL1_XCR1,XCL1 - XCR1
CCN2,NTRK1,CCN2_NTRK1,CCN2 - NTRK1
CCN2,ERBB4,CCN2_ERBB4,CCN2 - ERBB4
CCN2,EGFR,CCN2_EGFR,CCN2 - EGFR
CCN2,ITGB2,CCN2_ITGB2,CCN2 - ITGB2
CCN2,LRP1,CCN2_LRP1,CCN2 - LRP1
CCN2,ITGAM,CCN2_ITGAM,CCN2 - ITGAM
CCN2,LRP6,CCN2_LRP6,CCN2 - LRP6
CCN2,ITGA5,CCN2_ITGA5,CCN2 - ITGA5
APOA2,LDLR,APOA2_LDLR,APOA2 - LDLR
APOA2,LRP1,APOA2_LRP1,APOA2 - LRP1
APOA2,LRP2,APOA2_LRP2,APOA2 - LRP2
SEMA4A,PLXNB2,SEMA4A_PLXNB2,SEMA4A - PLXNB2
SEMA4A,NRP1,SEMA4A_NRP1,SEMA4A - NRP1
SEMA4A,PLXNB3,SEMA4A_PLXNB3,SEMA4A - PLXNB3
SEMA4A,PLXND1,SEMA4A_PLXND1,SEMA4A - PLXND1
SEMA4A,PLXNB1,SEMA4A_PLXNB1,SEMA4A - PLXNB1
EFNA1,EPHA8,EFNA1_EPHA8,EFNA1 - EPHA8
EFNA1,EPHA7,EFNA1_EPHA7,EFNA1 - EPHA7
EFNA1,EPHA5,EFNA1_EPHA5,EFNA1 - EPHA5
EFNA1,EPHA1,EFNA1_EPHA1,EFNA1 - EPHA1
EFNA1,EPHA10,EFNA1_EPHA10,EFNA1 - EPHA10
EFNA1,EPHA3,EFNA1_EPHA3,EFNA1 - EPHA3
EFNA1,EPHA4,EFNA1_EPHA4,EFNA1 - EPHA4
EFNA1,EPHA6,EFNA1_EPHA6,EFNA1 - EPHA6
EFNA1,EPHB1,EFNA1_EPHB1,EFNA1 - EPHB1
EFNA1,EPHB6,EFNA1_EPHB6,EFNA1 - EPHB6
EFNA1,EPHA2,EFNA1_EPHA2,EFNA1 - EPHA2
EFNA3,EPHA2,EFNA3_EPHA2,EFNA3 - EPHA2
EFNA3,EPHB6,EFNA3_EPHB6,EFNA3 - EPHB6
EFNA3,EPHB1,EFNA3_EPHB1,EFNA3 - EPHB1
EFNA3,EPHA4,EFNA3_EPHA4,EFNA3 - EPHA4
EFNA3,EPHA6,EFNA3_EPHA6,EFNA3 - EPHA6
EFNA3,EPHA3,EFNA3_EPHA3,EFNA3 - EPHA3
EFNA3,EPHA10,EFNA3_EPHA10,EFNA3 - EPHA10
EFNA3,EPHA1,EFNA3_EPHA1,EFNA3 - EPHA1
EFNA3,EPHA5,EFNA3_EPHA5,EFNA3 - EPHA5
EFNA3,EPHA7,EFNA3_EPHA7,EFNA3 - EPHA7
EFNA3,EPHA8,EFNA3_EPHA8,EFNA3 - EPHA8
ADAM12,ITGA9,ADAM12_ITGA9,ADAM12 - ITGA9
ADAM12,ITGB1,ADAM12_ITGB1,ADAM12 - ITGB1
ADAM12,SDC4,ADAM12_SDC4,ADAM12 - SDC4
S100A8,TLR4,S100A8_TLR4,S100A8 - TLR4
S100A8,CD36,S100A8_CD36,S100A8 - CD36
S100A8,ITGB2,S100A8_ITGB2,S100A8 - ITGB2
S100A8,CD69,S100A8_CD69,S100A8 - CD69
S100A8,CD68,S100A8_CD68,S100A8 - CD68
S100A8,AGER,S100A8_AGER,S100A8 - AGER
S100A12,CD36,S100A12_CD36,S100A12 - CD36
S100A12,TLR4,S100A12_TLR4,S100A12 - TLR4
S100A9,TLR4,S100A9_TLR4,S100A9 - TLR4
S100A9,CD36,S100A9_CD36,S100A9 - CD36
S100A9,ITGB2,S100A9_ITGB2,S100A9 - ITGB2
S100A9,AGER,S100A9_AGER,S100A9 - AGER
S100A9,ALCAM,S100A9_ALCAM,S100A9 - ALCAM
S100A9,CD68,S100A9_CD68,S100A9 - CD68
NGF,NGFR,NGF_NGFR,NGF - NGFR
NGF,KIDINS220,NGF_KIDINS220,NGF - KIDINS220
NGF,NTRK1,NGF_NTRK1,NGF - NTRK1
NGF,SORCS2,NGF_SORCS2,NGF - SORCS2
