Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
Ostn,Npr3,Ostn_Npr3,Ostn - Npr3
Hp,Itgam,Hp_Itgam,Hp - Itgam
Gh,Ghr,Gh_Ghr,Gh - Ghr
Selenop,Lrp2,Selenop_Lrp2,Selenop - Lrp2
Selenop,Lrp8,Selenop_Lrp8,Selenop - Lrp8
Tcn2,Lrp2,Tcn2_Lrp2,Tcn2 - Lrp2
Cubn,Lrp2,Cubn_Lrp2,Cubn - Lrp2
Nrg3,Erbb3,Nrg3_Erbb3,Nrg3 - Erbb3
Nrg3,Erbb4,Nrg3_Erbb4,Nrg3 - Erbb4
Ncam1,Fgfr1,Ncam1_Fgfr1,Ncam1 - Fgfr1
Colq,Musk,Colq_Musk,Colq - Musk
Alkal1,Alk,Alkal1_Alk,Alkal1 - Alk
Thbs2,Notch3,Thbs2_Notch3,Thbs2 - Notch3
Col4a6,Itgb1,Col4a6_Itgb1,Col4a6 - Itgb1
Col4a6,Cd93,Col4a6_Cd93,Col4a6 - Cd93
Col4a5,Itgb1,Col4a5_Itgb1,Col4a5 - Itgb1
Jam2,Itgb1,Jam2_Itgb1,Jam2 - Itgb1
Jam2,Itga4,Jam2_Itga4,Jam2 - Itga4
Gng13,Kcnj6,Gng13_Kcnj6,Gng13 - Kcnj6
Gng2,Kcnj6,Gng2_Kcnj6,Gng2 - Kcnj6
Gng12,Kcnj6,Gng12_Kcnj6,Gng12 - Kcnj6
Gnb4,Kcnj6,Gnb4_Kcnj6,Gnb4 - Kcnj6
Camp,P2rx7,Camp_P2rx7,Camp - P2rx7
Sftpa1,Sirpa,Sftpa1_Sirpa,Sftpa1 - Sirpa
Thpo,Mpl,Thpo_Mpl,Thpo - Mpl
Tctn1,Tmem67,Tctn1_Tmem67,Tctn1 - Tmem67
Sema6b,Plxna4,Sema6b_Plxna4,Sema6b - Plxna4
Nrg4,Erbb4,Nrg4_Erbb4,Nrg4 - Erbb4
Adamts3,Ccbe1,Adamts3_Ccbe1,Adamts3 - Ccbe1
Cdh1,Lrp6,Cdh1_Lrp6,Cdh1 - Lrp6
Cdh1,Lrp1,Cdh1_Lrp1,Cdh1 - Lrp1
Cdh1,Selp,Cdh1_Selp,Cdh1 - Selp
Cdh1,Itgb2,Cdh1_Itgb2,Cdh1 - Itgb2
Col1a1,Itgav,Col1a1_Itgav,Col1a1 - Itgav
Col1a1,Itga2,Col1a1_Itga2,Col1a1 - Itga2
Col1a1,Itga1,Col1a1_Itga1,Col1a1 - Itga1
Col1a1,Mag,Col1a1_Mag,Col1a1 - Mag
Col1a1,Ddr2,Col1a1_Ddr2,Col1a1 - Ddr2
Il16,Egfr,Il16_Egfr,Il16 - Egfr
Il16,Lrp6,Il16_Lrp6,Il16 - Lrp6
Il16,Itgb7,Il16_Itgb7,Il16 - Itgb7
Il16,Lrp1,Il16_Lrp1,Il16 - Lrp1
Il16,Tlr2,Il16_Tlr2,Il16 - Tlr2
Il16,Itgav,Il16_Itgav,Il16 - Itgav
Il16,Itgam,Il16_Itgam,Il16 - Itgam
Il16,Erbb2,Il16_Erbb2,Il16 - Erbb2
Il16,Itgal,Il16_Itgal,Il16 - Itgal
Il16,Itgb1,Il16_Itgb1,Il16 - Itgb1
Il16,Cd44,Il16_Cd44,Il16 - Cd44
Il16,Cd93,Il16_Cd93,Il16 - Cd93
Il16,Acvr2b,Il16_Acvr2b,Il16 - Acvr2b
Il16,Bmpr1b,Il16_Bmpr1b,Il16 - Bmpr1b
Il16,Acvr2a,Il16_Acvr2a,Il16 - Acvr2a
Il16,Tgfbr2,Il16_Tgfbr2,Il16 - Tgfbr2
Il16,Bmpr2,Il16_Bmpr2,Il16 - Bmpr2
Il16,Bmpr1a,Il16_Bmpr1a,Il16 - Bmpr1a
Il16,Tgfbr1,Il16_Tgfbr1,Il16 - Tgfbr1
Il16,Lrp2,Il16_Lrp2,Il16 - Lrp2
Il16,Gpc1,Il16_Gpc1,Il16 - Gpc1
Il16,Cav1,Il16_Cav1,Il16 - Cav1
Il16,Ret,Il16_Ret,Il16 - Ret
Il16,Notch1,Il16_Notch1,Il16 - Notch1
Il16,Acvr1,Il16_Acvr1,Il16 - Acvr1
Il16,Nrp1,Il16_Nrp1,Il16 - Nrp1
Il16,Nrp2,Il16_Nrp2,Il16 - Nrp2
Il16,Dcc,Il16_Dcc,Il16 - Dcc
Il16,Lrp8,Il16_Lrp8,Il16 - Lrp8
Il16,Notch2,Il16_Notch2,Il16 - Notch2
Il16,Vldlr,Il16_Vldlr,Il16 - Vldlr
Il16,Sell,Il16_Sell,Il16 - Sell
Il16,Itgb5,Il16_Itgb5,Il16 - Itgb5
Il16,Plxna4,Il16_Plxna4,Il16 - Plxna4
Il16,Itga4,Il16_Itga4,Il16 - Itga4
Il16,Plxnb2,Il16_Plxnb2,Il16 - Plxnb2
Il16,Itga2b,Il16_Itga2b,Il16 - Itga2b
Il16,Itga9,Il16_Itga9,Il16 - Itga9
Il16,Erbb3,Il16_Erbb3,Il16 - Erbb3
Il16,Erbb4,Il16_Erbb4,Il16 - Erbb4
Il16,Plxna1,Il16_Plxna1,Il16 - Plxna1
Il16,Rtn4r,Il16_Rtn4r,Il16 - Rtn4r
Il16,Musk,Il16_Musk,Il16 - Musk
Il16,Nrxn1,Il16_Nrxn1,Il16 - Nrxn1
Il16,Nrxn3,Il16_Nrxn3,Il16 - Nrxn3
Il16,Selp,Il16_Selp,Il16 - Selp
Il16,Ptgdr,Il16_Ptgdr,Il16 - Ptgdr
Il16,Htr6,Il16_Htr6,Il16 - Htr6
Il16,Rtn4rl2,Il16_Rtn4rl2,Il16 - Rtn4rl2
Il16,Cntn1,Il16_Cntn1,Il16 - Cntn1
Il16,Itgb2,Il16_Itgb2,Il16 - Itgb2
Il16,Sdc4,Il16_Sdc4,Il16 - Sdc4
Il16,Itgb3,Il16_Itgb3,Il16 - Itgb3
Il16,Lhcgr,Il16_Lhcgr,Il16 - Lhcgr
Il16,Gcgr,Il16_Gcgr,Il16 - Gcgr
Il16,Gpc4,Il16_Gpc4,Il16 - Gpc4
Il16,Nectin1,Il16_Nectin1,Il16 - Nectin1
Il16,Cntnap1,Il16_Cntnap1,Il16 - Cntnap1
Lamb1,Egfr,Lamb1_Egfr,Lamb1 - Egfr
Lamb1,Lrp6,Lamb1_Lrp6,Lamb1 - Lrp6
Lamb1,Itgb7,Lamb1_Itgb7,Lamb1 - Itgb7
Lamb1,Lrp1,Lamb1_Lrp1,Lamb1 - Lrp1
Lamb1,Tlr2,Lamb1_Tlr2,Lamb1 - Tlr2
Lamb1,Itgav,Lamb1_Itgav,Lamb1 - Itgav
Lamb1,Cd44,Lamb1_Cd44,Lamb1 - Cd44
Lamb1,Cd93,Lamb1_Cd93,Lamb1 - Cd93
Lamb1,Lrp2,Lamb1_Lrp2,Lamb1 - Lrp2
Lamb1,Notch1,Lamb1_Notch1,Lamb1 - Notch1
Lamb1,Notch3,Lamb1_Notch3,Lamb1 - Notch3
Lamb1,Cd47,Lamb1_Cd47,Lamb1 - Cd47
Lamb1,Itga7,Lamb1_Itga7,Lamb1 - Itga7
Lamb1,Cd36,Lamb1_Cd36,Lamb1 - Cd36
Lamb1,Lrp8,Lamb1_Lrp8,Lamb1 - Lrp8
Lamb1,Notch2,Lamb1_Notch2,Lamb1 - Notch2
Lamb1,Vldlr,Lamb1_Vldlr,Lamb1 - Vldlr
Lamb1,Notch4,Lamb1_Notch4,Lamb1 - Notch4
Lamb1,Itgb4,Lamb1_Itgb4,Lamb1 - Itgb4
Lamb1,Tlr4,Lamb1_Tlr4,Lamb1 - Tlr4
Lamb1,Itga5,Lamb1_Itga5,Lamb1 - Itga5
Lamb1,Col13a1,Lamb1_Col13a1,Lamb1 - Col13a1
Lamb1,Itga2b,Lamb1_Itga2b,Lamb1 - Itga2b
Lamb1,Itga9,Lamb1_Itga9,Lamb1 - Itga9
Lamb1,Itga2,Lamb1_Itga2,Lamb1 - Itga2
Lamb1,Itga1,Lamb1_Itga1,Lamb1 - Itga1
Lamb1,Mag,Lamb1_Mag,Lamb1 - Mag
Lamb1,Plxna1,Lamb1_Plxna1,Lamb1 - Plxna1
Lamb1,Flrt2,Lamb1_Flrt2,Lamb1 - Flrt2
Lamb1,Selp,Lamb1_Selp,Lamb1 - Selp
Lamb1,Ddr2,Lamb1_Ddr2,Lamb1 - Ddr2
Lamb1,Itgb2,Lamb1_Itgb2,Lamb1 - Itgb2
Lamb1,Itga3,Lamb1_Itga3,Lamb1 - Itga3
Lamb1,Cd79a,Lamb1_Cd79a,Lamb1 - Cd79a
Lamb1,Sdc4,Lamb1_Sdc4,Lamb1 - Sdc4
Lamb1,Itgb3,Lamb1_Itgb3,Lamb1 - Itgb3
Lamb1,Itgb6,Lamb1_Itgb6,Lamb1 - Itgb6
Comp,Itgb1,Comp_Itgb1,Comp - Itgb1
Calr,Egfr,Calr_Egfr,Calr - Egfr
Calr,Ryr2,Calr_Ryr2,Calr - Ryr2
App,Egfr,App_Egfr,App - Egfr
App,Tlr4,App_Tlr4,App - Tlr4
App,Ldlr,App_Ldlr,App - Ldlr
App,Selp,App_Selp,App - Selp
App,Itgb2,App_Itgb2,App - Itgb2
Plg,Itgb1,Plg_Itgb1,Plg - Itgb1
Dll1,Itgav,Dll1_Itgav,Dll1 - Itgav
Dll1,Itgb1,Dll1_Itgb1,Dll1 - Itgb1
Dll1,Cd93,Dll1_Cd93,Dll1 - Cd93
Lama5,Itgav,Lama5_Itgav,Lama5 - Itgav
Lama5,Itgb1,Lama5_Itgb1,Lama5 - Itgb1
Lama5,Cd93,Lama5_Cd93,Lama5 - Cd93
Lama5,Col13a1,Lama5_Col13a1,Lama5 - Col13a1
Lama5,Itga2b,Lama5_Itga2b,Lama5 - Itga2b
Lama5,Itga2,Lama5_Itga2,Lama5 - Itga2
Lama5,Itga1,Lama5_Itga1,Lama5 - Itga1
Lama5,Mag,Lama5_Mag,Lama5 - Mag
Lama5,Ptprs,Lama5_Ptprs,Lama5 - Ptprs
Lnx2,Lrp6,Lnx2_Lrp6,Lnx2 - Lrp6
Lnx2,Itgb2,Lnx2_Itgb2,Lnx2 - Itgb2
Icam5,Itgav,Icam5_Itgav,Icam5 - Itgav
Icam5,Itgb1,Icam5_Itgb1,Icam5 - Itgb1
Icam5,Cd93,Icam5_Cd93,Icam5 - Cd93
Sema6a,Egfr,Sema6a_Egfr,Sema6a - Egfr
Sema6a,Lrp6,Sema6a_Lrp6,Sema6a - Lrp6
Sema6a,Lrp1,Sema6a_Lrp1,Sema6a - Lrp1
Sema6a,Lrp2,Sema6a_Lrp2,Sema6a - Lrp2
Sema6a,Tlr4,Sema6a_Tlr4,Sema6a - Tlr4
Sema6a,Selp,Sema6a_Selp,Sema6a - Selp
Sema6a,Itgb2,Sema6a_Itgb2,Sema6a - Itgb2
Lama4,Egfr,Lama4_Egfr,Lama4 - Egfr
Lama4,Lrp6,Lama4_Lrp6,Lama4 - Lrp6
Lama4,Itgb7,Lama4_Itgb7,Lama4 - Itgb7
Lama4,Lrp1,Lama4_Lrp1,Lama4 - Lrp1
Lama4,Tlr2,Lama4_Tlr2,Lama4 - Tlr2
Lama4,Itgav,Lama4_Itgav,Lama4 - Itgav
Lama4,Itgam,Lama4_Itgam,Lama4 - Itgam
Lama4,Itgal,Lama4_Itgal,Lama4 - Itgal
Lama4,Cd44,Lama4_Cd44,Lama4 - Cd44
Lama4,Lrp2,Lama4_Lrp2,Lama4 - Lrp2
Lama4,Notch1,Lama4_Notch1,Lama4 - Notch1
Lama4,Cd47,Lama4_Cd47,Lama4 - Cd47
Lama4,Cd36,Lama4_Cd36,Lama4 - Cd36
Lama4,Nrp1,Lama4_Nrp1,Lama4 - Nrp1
Lama4,Lrp8,Lama4_Lrp8,Lama4 - Lrp8
Lama4,Vldlr,Lama4_Vldlr,Lama4 - Vldlr
Lama4,Sell,Lama4_Sell,Lama4 - Sell
Lama4,Tlr4,Lama4_Tlr4,Lama4 - Tlr4
Lama4,Itga5,Lama4_Itga5,Lama4 - Itga5
Lama4,Itga2b,Lama4_Itga2b,Lama4 - Itga2b
Lama4,Itga9,Lama4_Itga9,Lama4 - Itga9
Lama4,Plxna1,Lama4_Plxna1,Lama4 - Plxna1
Lama4,Ldlr,Lama4_Ldlr,Lama4 - Ldlr
Lama4,Scarb1,Lama4_Scarb1,Lama4 - Scarb1
Lama4,Flrt2,Lama4_Flrt2,Lama4 - Flrt2
Lama4,Selp,Lama4_Selp,Lama4 - Selp
Lama4,Itgb2,Lama4_Itgb2,Lama4 - Itgb2
Lama4,Itga3,Lama4_Itga3,Lama4 - Itga3
Lama4,Sdc4,Lama4_Sdc4,Lama4 - Sdc4
Lama4,Itgb3,Lama4_Itgb3,Lama4 - Itgb3
Lama4,Itgb6,Lama4_Itgb6,Lama4 - Itgb6
Hsp90b1,Egfr,Hsp90b1_Egfr,Hsp90b1 - Egfr
Hsp90b1,Tek,Hsp90b1_Tek,Hsp90b1 - Tek
Hsp90b1,Ldlr,Hsp90b1_Ldlr,Hsp90b1 - Ldlr
Hsp90b1,Scarb1,Hsp90b1_Scarb1,Hsp90b1 - Scarb1
Hsp90b1,Selp,Hsp90b1_Selp,Hsp90b1 - Selp
Hsp90b1,Itgb2,Hsp90b1_Itgb2,Hsp90b1 - Itgb2
Hsp90b1,Ryr2,Hsp90b1_Ryr2,Hsp90b1 - Ryr2
Hsp90b1,Cftr,Hsp90b1_Cftr,Hsp90b1 - Cftr
Sema4d,Egfr,Sema4d_Egfr,Sema4d - Egfr
Sema4d,Lrp6,Sema4d_Lrp6,Sema4d - Lrp6
Sema4d,Lrp1,Sema4d_Lrp1,Sema4d - Lrp1
Sema4d,Lrp2,Sema4d_Lrp2,Sema4d - Lrp2
Sema4d,Tlr4,Sema4d_Tlr4,Sema4d - Tlr4
Sema4d,Selp,Sema4d_Selp,Sema4d - Selp
Sema4d,Itgb2,Sema4d_Itgb2,Sema4d - Itgb2
Thbs4,Egfr,Thbs4_Egfr,Thbs4 - Egfr
Thbs4,Lrp6,Thbs4_Lrp6,Thbs4 - Lrp6
Thbs4,Lrp1,Thbs4_Lrp1,Thbs4 - Lrp1
Thbs4,Itgav,Thbs4_Itgav,Thbs4 - Itgav
Thbs4,Itgb1,Thbs4_Itgb1,Thbs4 - Itgb1
Thbs4,Cd93,Thbs4_Cd93,Thbs4 - Cd93
Thbs4,Selp,Thbs4_Selp,Thbs4 - Selp
Nid2,Egfr,Nid2_Egfr,Nid2 - Egfr
Nid2,Itgav,Nid2_Itgav,Nid2 - Itgav
Nid2,Itgb1,Nid2_Itgb1,Nid2 - Itgb1
Nid2,Cd44,Nid2_Cd44,Nid2 - Cd44
Nid2,Cd93,Nid2_Cd93,Nid2 - Cd93
Nid2,Gpc1,Nid2_Gpc1,Nid2 - Gpc1
Nid2,Notch1,Nid2_Notch1,Nid2 - Notch1
Nid2,Notch3,Nid2_Notch3,Nid2 - Notch3
Nid2,Notch2,Nid2_Notch2,Nid2 - Notch2
Nid2,Notch4,Nid2_Notch4,Nid2 - Notch4
Nid2,Itgb5,Nid2_Itgb5,Nid2 - Itgb5
Nid2,Itga2b,Nid2_Itga2b,Nid2 - Itga2b
Nid2,Itga9,Nid2_Itga9,Nid2 - Itga9
Nid2,Mag,Nid2_Mag,Nid2 - Mag
Nid2,Plxna1,Nid2_Plxna1,Nid2 - Plxna1
Nid2,Selp,Nid2_Selp,Nid2 - Selp
Nid2,Ddr2,Nid2_Ddr2,Nid2 - Ddr2
Nid2,Itgb2,Nid2_Itgb2,Nid2 - Itgb2
Nid2,Gpc4,Nid2_Gpc4,Nid2 - Gpc4
Vcl,Lrp6,Vcl_Lrp6,Vcl - Lrp6
Vcl,Lrp1,Vcl_Lrp1,Vcl - Lrp1
Adam2,Egfr,Adam2_Egfr,Adam2 - Egfr
Adam2,Lrp1,Adam2_Lrp1,Adam2 - Lrp1
Col2a1,Itgb1,Col2a1_Itgb1,Col2a1 - Itgb1
Col2a1,Cd44,Col2a1_Cd44,Col2a1 - Cd44
Col2a1,Cd93,Col2a1_Cd93,Col2a1 - Cd93
Col2a1,Ddr2,Col2a1_Ddr2,Col2a1 - Ddr2
Pros1,Egfr,Pros1_Egfr,Pros1 - Egfr
Pros1,Lrp6,Pros1_Lrp6,Pros1 - Lrp6
Pros1,Lrp1,Pros1_Lrp1,Pros1 - Lrp1
Pros1,Itgb2,Pros1_Itgb2,Pros1 - Itgb2
Ntn3,Itgb1,Ntn3_Itgb1,Ntn3 - Itgb1
Ntn3,Cd93,Ntn3_Cd93,Ntn3 - Cd93
C3,Egfr,C3_Egfr,C3 - Egfr
C3,Lrp6,C3_Lrp6,C3 - Lrp6
C3,Itgb7,C3_Itgb7,C3 - Itgb7
C3,Tlr2,C3_Tlr2,C3 - Tlr2
C3,Itgav,C3_Itgav,C3 - Itgav
C3,Cd44,C3_Cd44,C3 - Cd44
C3,Lrp2,C3_Lrp2,C3 - Lrp2
C3,Cd36,C3_Cd36,C3 - Cd36
C3,Vldlr,C3_Vldlr,C3 - Vldlr
C3,Tlr4,C3_Tlr4,C3 - Tlr4
C3,Itga5,C3_Itga5,C3 - Itga5
C3,Ldlr,C3_Ldlr,C3 - Ldlr
C3,Scarb1,C3_Scarb1,C3 - Scarb1
C3,Selp,C3_Selp,C3 - Selp
Anxa1,Ryr2,Anxa1_Ryr2,Anxa1 - Ryr2
Slit1,Egfr,Slit1_Egfr,Slit1 - Egfr
Slit1,Lrp1,Slit1_Lrp1,Slit1 - Lrp1
Slit1,Itgav,Slit1_Itgav,Slit1 - Itgav
Slit1,Itgb1,Slit1_Itgb1,Slit1 - Itgb1
Slit1,Cd44,Slit1_Cd44,Slit1 - Cd44
Slit1,Cd93,Slit1_Cd93,Slit1 - Cd93
Slit1,Lrp2,Slit1_Lrp2,Slit1 - Lrp2
Slit1,Notch1,Slit1_Notch1,Slit1 - Notch1
Slit1,Notch3,Slit1_Notch3,Slit1 - Notch3
Slit1,Notch2,Slit1_Notch2,Slit1 - Notch2
Slit1,Itga5,Slit1_Itga5,Slit1 - Itga5
Slit1,Itga2b,Slit1_Itga2b,Slit1 - Itga2b
Slit1,Selp,Slit1_Selp,Slit1 - Selp
Slit1,Itgb2,Slit1_Itgb2,Slit1 - Itgb2
Slit1,Itga3,Slit1_Itga3,Slit1 - Itga3
Slit1,Itgb3,Slit1_Itgb3,Slit1 - Itgb3
Sema4g,Egfr,Sema4g_Egfr,Sema4g - Egfr
Sema4g,Lrp6,Sema4g_Lrp6,Sema4g - Lrp6
Sema4g,Itgav,Sema4g_Itgav,Sema4g - Itgav
Sema4g,Itgb1,Sema4g_Itgb1,Sema4g - Itgb1
Sema4g,Cd93,Sema4g_Cd93,Sema4g - Cd93
Sema4g,Acvr2a,Sema4g_Acvr2a,Sema4g - Acvr2a
Sema4g,Notch1,Sema4g_Notch1,Sema4g - Notch1
Sema4g,Nrp1,Sema4g_Nrp1,Sema4g - Nrp1
Sema4g,Itgb2,Sema4g_Itgb2,Sema4g - Itgb2
Podxl,Prlr,Podxl_Prlr,Podxl - Prlr
Lamc2,Egfr,Lamc2_Egfr,Lamc2 - Egfr
Lamc2,Lrp6,Lamc2_Lrp6,Lamc2 - Lrp6
Lamc2,Lrp1,Lamc2_Lrp1,Lamc2 - Lrp1
Lamc2,Itgav,Lamc2_Itgav,Lamc2 - Itgav
Lamc2,Cd44,Lamc2_Cd44,Lamc2 - Cd44
Lamc2,Cd93,Lamc2_Cd93,Lamc2 - Cd93
Lamc2,Gpc1,Lamc2_Gpc1,Lamc2 - Gpc1
Lamc2,Notch1,Lamc2_Notch1,Lamc2 - Notch1
Lamc2,Notch3,Lamc2_Notch3,Lamc2 - Notch3
Lamc2,Nrp1,Lamc2_Nrp1,Lamc2 - Nrp1
Lamc2,Notch2,Lamc2_Notch2,Lamc2 - Notch2
Lamc2,Notch4,Lamc2_Notch4,Lamc2 - Notch4
Lamc2,Itga2b,Lamc2_Itga2b,Lamc2 - Itga2b
Lamc2,Itgb2,Lamc2_Itgb2,Lamc2 - Itgb2
Lamc2,Itgb3,Lamc2_Itgb3,Lamc2 - Itgb3
Hc,Egfr,Hc_Egfr,Hc - Egfr
Hc,Lrp6,Hc_Lrp6,Hc - Lrp6
Hc,Itgb7,Hc_Itgb7,Hc - Itgb7
Hc,Lrp1,Hc_Lrp1,Hc - Lrp1
Hc,Tlr2,Hc_Tlr2,Hc - Tlr2
Hc,Itgav,Hc_Itgav,Hc - Itgav
Hc,Lrp2,Hc_Lrp2,Hc - Lrp2
Hc,Cd36,Hc_Cd36,Hc - Cd36
Hc,Tlr4,Hc_Tlr4,Hc - Tlr4
Hc,Itga5,Hc_Itga5,Hc - Itga5
Hc,Ldlr,Hc_Ldlr,Hc - Ldlr
Hc,Scarb1,Hc_Scarb1,Hc - Scarb1
Hc,Selp,Hc_Selp,Hc - Selp
Hc,Itgb2,Hc_Itgb2,Hc - Itgb2
Jag1,Lrp1,Jag1_Lrp1,Jag1 - Lrp1
Jag1,Itgav,Jag1_Itgav,Jag1 - Itgav
Jag1,Itgb1,Jag1_Itgb1,Jag1 - Itgb1
Jag1,Cd44,Jag1_Cd44,Jag1 - Cd44
Jag1,Cd93,Jag1_Cd93,Jag1 - Cd93
Jag1,Itga2b,Jag1_Itga2b,Jag1 - Itga2b
Vcam1,Lrp1,Vcam1_Lrp1,Vcam1 - Lrp1
Egf,Lrp6,Egf_Lrp6,Egf - Lrp6
Egf,Itgav,Egf_Itgav,Egf - Itgav
Egf,Itgb1,Egf_Itgb1,Egf - Itgb1
Egf,Cd93,Egf_Cd93,Egf - Cd93
Egf,Notch1,Egf_Notch1,Egf - Notch1
Egf,Notch2,Egf_Notch2,Egf - Notch2
Egf,Itga2b,Egf_Itga2b,Egf - Itga2b
Egf,Itgb2,Egf_Itgb2,Egf - Itgb2
Egf,Itgb3,Egf_Itgb3,Egf - Itgb3
Adam15,Cd93,Adam15_Cd93,Adam15 - Cd93
Sema4a,Egfr,Sema4a_Egfr,Sema4a - Egfr
Sema4a,Lrp6,Sema4a_Lrp6,Sema4a - Lrp6
Sema4a,Acvr2a,Sema4a_Acvr2a,Sema4a - Acvr2a
Sema4a,Itgb2,Sema4a_Itgb2,Sema4a - Itgb2
Tln1,Egfr,Tln1_Egfr,Tln1 - Egfr
Tln1,Lrp6,Tln1_Lrp6,Tln1 - Lrp6
Tln1,Itgb7,Tln1_Itgb7,Tln1 - Itgb7
Tln1,Lrp1,Tln1_Lrp1,Tln1 - Lrp1
Tln1,Tlr2,Tln1_Tlr2,Tln1 - Tlr2
Tln1,Itgav,Tln1_Itgav,Tln1 - Itgav
Tln1,Cd44,Tln1_Cd44,Tln1 - Cd44
Tln1,Lrp2,Tln1_Lrp2,Tln1 - Lrp2
Tln1,Cd36,Tln1_Cd36,Tln1 - Cd36
Tln1,Tlr4,Tln1_Tlr4,Tln1 - Tlr4
Tln1,Itga5,Tln1_Itga5,Tln1 - Itga5
Tln1,Ldlr,Tln1_Ldlr,Tln1 - Ldlr
Tln1,Scarb1,Tln1_Scarb1,Tln1 - Scarb1
Tln1,Selp,Tln1_Selp,Tln1 - Selp
Tln1,Itga3,Tln1_Itga3,Tln1 - Itga3
Tln1,Itgb3,Tln1_Itgb3,Tln1 - Itgb3
Tln1,Itgb6,Tln1_Itgb6,Tln1 - Itgb6
Col9a2,Itgav,Col9a2_Itgav,Col9a2 - Itgav
Col9a2,Itgb1,Col9a2_Itgb1,Col9a2 - Itgb1
Col9a2,Cd44,Col9a2_Cd44,Col9a2 - Cd44
Col9a2,Cd93,Col9a2_Cd93,Col9a2 - Cd93
Col9a2,Itga2,Col9a2_Itga2,Col9a2 - Itga2
Col9a2,Itga1,Col9a2_Itga1,Col9a2 - Itga1
Col9a2,Ddr2,Col9a2_Ddr2,Col9a2 - Ddr2
Sema3c,Egfr,Sema3c_Egfr,Sema3c - Egfr
Sema3c,Lrp6,Sema3c_Lrp6,Sema3c - Lrp6
Sema3c,Lrp1,Sema3c_Lrp1,Sema3c - Lrp1
Sema3c,Itgb2,Sema3c_Itgb2,Sema3c - Itgb2
Col1a2,Itgav,Col1a2_Itgav,Col1a2 - Itgav
Col1a2,Itga2b,Col1a2_Itga2b,Col1a2 - Itga2b
Col1a2,Itga1,Col1a2_Itga1,Col1a2 - Itga1
Col1a2,Mag,Col1a2_Mag,Col1a2 - Mag
Col1a2,Ddr2,Col1a2_Ddr2,Col1a2 - Ddr2
Bmp10,Ryr2,Bmp10_Ryr2,Bmp10 - Ryr2
F9,Ryr2,F9_Ryr2,F9 - Ryr2
F8,Scarb1,F8_Scarb1,F8 - Scarb1
F8,Selp,F8_Selp,F8 - Selp
Col4a1,Itga2,Col4a1_Itga2,Col4a1 - Itga2
Col4a1,Itga1,Col4a1_Itga1,Col4a1 - Itga1
Col4a1,Mag,Col4a1_Mag,Col4a1 - Mag
Col4a1,Ddr2,Col4a1_Ddr2,Col4a1 - Ddr2
Col4a2,Itgav,Col4a2_Itgav,Col4a2 - Itgav
Col4a2,Cd44,Col4a2_Cd44,Col4a2 - Cd44
Col4a2,Itga2b,Col4a2_Itga2b,Col4a2 - Itga2b
Col4a2,Itga2,Col4a2_Itga2,Col4a2 - Itga2
Col4a2,Itga1,Col4a2_Itga1,Col4a2 - Itga1
Col4a2,Mag,Col4a2_Mag,Col4a2 - Mag
Col4a2,Ddr2,Col4a2_Ddr2,Col4a2 - Ddr2
Lipc,Ryr2,Lipc_Ryr2,Lipc - Ryr2
Ntng2,Itgb1,Ntng2_Itgb1,Ntng2 - Itgb1
Ntng2,Itgb2,Ntng2_Itgb2,Ntng2 - Itgb2
Apob,Egfr,Apob_Egfr,Apob - Egfr
Apob,Tlr2,Apob_Tlr2,Apob - Tlr2
Apob,Itga5,Apob_Itga5,Apob - Itga5
Apob,Selp,Apob_Selp,Apob - Selp
Apob,Dchs1,Apob_Dchs1,Apob - Dchs1
Apob,Itgb3,Apob_Itgb3,Apob - Itgb3
Apob,Itgb6,Apob_Itgb6,Apob - Itgb6
Amh,Acvr2a,Amh_Acvr2a,Amh - Acvr2a
Lama1,Egfr,Lama1_Egfr,Lama1 - Egfr
Lama1,Lrp1,Lama1_Lrp1,Lama1 - Lrp1
Lama1,Itgav,Lama1_Itgav,Lama1 - Itgav
Lama1,Cd44,Lama1_Cd44,Lama1 - Cd44
Lama1,Cd93,Lama1_Cd93,Lama1 - Cd93
Lama1,Lrp2,Lama1_Lrp2,Lama1 - Lrp2
Lama1,Itga6,Lama1_Itga6,Lama1 - Itga6
Lama1,Notch1,Lama1_Notch1,Lama1 - Notch1
Lama1,Itga5,Lama1_Itga5,Lama1 - Itga5
Lama1,Col13a1,Lama1_Col13a1,Lama1 - Col13a1
Lama1,Itga2b,Lama1_Itga2b,Lama1 - Itga2b
Lama1,Mag,Lama1_Mag,Lama1 - Mag
Lama1,Robo2,Lama1_Robo2,Lama1 - Robo2
